ID,Vendor,Text
50,iTunes Terms of Service,if you use our service on non apple branded device you may not be able to access all feature or content type term in this agreement relating to unavailable feature or content type are not applicable to you if you later choose to access our service from an apple branded device you agree that all term of this agreement will apply to your use on such device additionally certain service may require direct or suggest you use third party equipment in some circumstance and or for certain activity such use is subject to the term and condition of such equipment and should be made in accordance with the applicable manufacturer instruction
51,iTunes Terms of Service,your submission to our service
52,iTunes Terms of Service,our service may allow you to submit or post material such a comment rating and review picture video and podcasts including associated metadata and artwork your use of such feature must comply with the submission guideline below which may be updated from time to time if you see material that do not comply with the submission guideline please use the report concern feature you hereby grant apple worldwide royalty free perpetual nonexclusive license to use the material you submit within the service and related marketing and apple internal purpose apple may monitor and decide to remove or edit any submitted material
53,iTunes Terms of Service,submission guideline you may not use the service to
54,iTunes Terms of Service,post any material that you do not have permission right or license to use or ii infringe on the right of any third party
55,iTunes Terms of Service,post objectionable offensive unlawful deceptive inaccurate or harmful content
56,iTunes Terms of Service,post personal private or confidential information belonging to others
57,iTunes Terms of Service,request personal information from minor
58,iTunes Terms of Service,impersonate or misrepresent your affiliation with another person or entity
59,iTunes Terms of Service,post or transmit spam including but not limited to unsolicited or unauthorized advertising promotional material or informational announcement
60,iTunes Terms of Service,post modify or remove rating or review in exchange for any kind of compensation or incentive
61,iTunes Terms of Service,post fake rating or review
62,iTunes Terms of Service,plan or engage in any illegal fraudulent or manipulative activity
63,iTunes Terms of Service,family sharing
64,iTunes Terms of Service,the organizer of family organizer must be 18 year or older and the parent or legal guardian of any family member under age 13 or the equivalent minimum age in their home country a set forth in the registration process apple device are required for access to all of the family sharing feature
65,iTunes Terms of Service,purchase sharing family sharing purchase sharing feature allows you to share eligible content among up to six member of family the organizer invite other member to participate and agrees to pay for all transaction initiated by family member the organizer payment method is used to pay for any transaction initiated by family member except when the family member account ha store credit which is always used first family member are acting a agent for the organizer when the organizer payment method is used the organizer hereby agrees 1 to pay for such transaction and 2 that transaction initiated by family member are authorized organizer are responsible for complying with their payment method contract and assume all risk related to sharing access to the payment method with family member receipt or invoice for any family member transaction is sent to the initiating family member and the organizer
66,iTunes Terms of Service,ask to buy ask to buy is convenient feature that allows an organizer to approve transaction initiated by family member under age 18 or the equivalent age of majority in your home country the organizer must be the parent or legal guardian of any family member for whom ask to buy is activated content shared by family member or acquired via content code may not be subject to ask to buy
67,iTunes Terms of Service,family member change when family member leaf or is removed from the family the remaining family member may no longer be able to access the former member content including content acquired with the organizer payment method
68,iTunes Terms of Service,family sharing rule you can only belong to one family at time and may join any family no more than twice per year you can change the apple id you associate with family no more than once every 90 day all family member must share the same home country not all content including in app purchase subscription and some previously acquired apps are eligible for purchase sharing apple tv apple tv channel apple one family apple one premier apple music family apple arcade and apple news subscription are automatically enabled for family sharing subscription shared by family may be subject to content usage limitation on per subscription basis
69,iTunes Terms of Service,personalized recommendation feature
70,iTunes Terms of Service,the service may recommend content to you based on your downloads purchase and other activity you may opt out from receiving such personalized recommendation for some service in your account setting
71,iTunes Terms of Service,some recommendation feature may require your permission before they are turned on if you turn on these feature you will be asked to give apple permission to collect and store certain data including but not limited to data about your device activity location and usage please carefully read the information presented when you turn on these feature
72,iTunes Terms of Service,additional itunes store term
73,iTunes Terms of Service,season pas and multi pas
74,iTunes Terms of Service,pas allows you to purchase and receive television content a it becomes available season pas applies to television content that ha limited number of episode per season multi pas applies to television content that is available on an ongoing basis the full price of season pas or multi pas is charged at the time of the transaction season pas or multi pas content is available for download up to 90 day after the last episode becomes available if automatic renewal is selected when you obtain multi pas you will be charged the full price of each subsequent multi pas cycle you can turn off automatic renewal at least 24 hour prior to the beginning of the next multi pas cycle in your account setting if content provider delivers to apple fewer tv episode than planned when you purchased season pas we will credit to your apple id the retail value of the corresponding number of episode that were not provided to apple
75,iTunes Terms of Service,additional app store term excluding apple arcade apps
76,iTunes Terms of Service,license of app store content
77,iTunes Terms of Service,app license are provided to you by apple or third party developer app provider if you are customer of apple distribution international ltd the merchant of record is apple distribution international ltd which mean that you acquire the app license from apple distribution international ltd but the app is licensed by the app provider an app licensed by apple is an apple app an app licensed by an app provider is third party app apple act a an agent for app provider in providing the app store and is not party to the sale contract or user agreement between you and the app provider any app that you acquire is governed by the licensed application end user license agreement standard eula set forth below unless apple or the app provider provides an overriding custom license agreement custom eula the app provider of any third party app is solely responsible for it content warranty and claim that you may have related to the third party app you acknowledge and agree that apple is third party beneficiary of the standard eula or custom eula applicable to each third party app and may therefore enforce such agreement certain apps such a sticker and imessage apps may not appear on the device springboard but can be accessed and used in the message app drawer
78,iTunes Terms of Service,in app purchase
79,iTunes Terms of Service,apps may offer content service or functionality for use within such apps in app purchase in app purchase that are consumed during the use of the app for example virtual gem cannot be transferred among device and can be downloaded only once you must authenticate your account before making in app purchase separate from any authentication to obtain other content by entering your password or using touch id or face id you will be able to make additional in app purchase for fifteen minute without re authenticating unless you ve asked u to require password for every purchase or have enabled touch id or face id you can turn off the ability to make in app purchase by following these instruction http support apple com ht201304
80,iTunes Terms of Service,app maintenance and support
81,iTunes Terms of Service,apple is responsible for providing maintenance and support for apple apps only or a required under applicable law app provider are responsible for providing maintenance and support for third party apps
82,iTunes Terms of Service,app bundle
83,iTunes Terms of Service,some apps may be sold together a bundle app bundle the price displayed with an app bundle is the price you will be charged upon purchasing the app bundle the app bundle price may be reduced to account for apps you have already purchased or acquired but may include minimum charge to complete the app bundle
84,iTunes Terms of Service,licensed application end user license agreement
85,iTunes Terms of Service,apps made available through the app store are licensed not sold to you your license to each app is subject to your prior acceptance of either this licensed application end user license agreement standard eula or custom end user license agreement between you and the application provider custom eula if one is provided your license to any apple app under this standard eula or custom eula is granted by apple and your license to any third party app under this standard eula or custom eula is granted by the application provider of that third party app any app that is subject to this standard eula is referred to herein a the licensed application the application provider or apple a applicable licensor reserve all right in and to the licensed application not expressly granted to you under this standard eula
86,iTunes Terms of Service,scope of license licensor grant to you nontransferable license to use the licensed application on any apple branded product that you own or control and a permitted by the usage rule the term of this standard eula will govern any content material or service accessible from or purchased within the licensed application a well a upgrade provided by licensor that replace or supplement the original licensed application unless such upgrade is accompanied by custom eula except a provided in the usage rule you may not distribute or make the licensed application available over network where it could be used by multiple device at the same time you may not transfer redistribute or sublicense the licensed application and if you sell your apple device to third party you must remove the licensed application from the apple device before doing so you may not copy except a permitted by this license and the usage rule reverse engineer disassemble attempt to derive the source code of modify or create derivative work of the licensed application any update or any part thereof except a and only to the extent that any foregoing restriction is prohibited by applicable law or to the extent a may be permitted by the licensing term governing use of any open sourced component included with the licensed application
87,iTunes Terms of Service,consent to use of data you agree that licensor may collect and use technical data and related information including but not limited to technical information about your device system and application software and peripheral that is gathered periodically to facilitate the provision of software update product support and other service to you if any related to the licensed application licensor may use this information a long a it is in form that doe not personally identify you to improve it product or to provide service or technology to you
88,iTunes Terms of Service,termination this standard eula is effective until terminated by you or licensor your right under this standard eula will terminate automatically if you fail to comply with any of it term
89,iTunes Terms of Service,external service the licensed application may enable access to licensor and or third party service and website collectively and individually external service you agree to use the external service at your sole risk licensor is not responsible for examining or evaluating the content or accuracy of any third party external service and shall not be liable for any such third party external service data displayed by any licensed application or external service including but not limited to financial medical and location information is for general informational purpose only and is not guaranteed by licensor or it agent you will not use the external service in any manner that is inconsistent with the term of this standard eula or that infringes the intellectual property right of licensor or any third party you agree not to use the external service to harass abuse stalk threaten or defame any person or entity and that licensor is not responsible for any such use external service may not be available in all language or in your home country and may not be appropriate or available for use in any particular location to the extent you choose to use such external service you are solely responsible for compliance with any applicable law licensor reserve the right to change suspend remove disable or impose access restriction or limit on any external service at any time without notice or liability to you
90,iTunes Terms of Service,no warranty you expressly acknowledge and agree that use of the licensed application is at your sole risk to the maximum extent permitted by applicable law the licensed application and any service performed or provided by the licensed application are provided a is and a available with all fault and without warranty of any kind and licensor hereby disclaims all warranty and condition with respect to the licensed application and any service either express implied or statutory including but not limited to the implied warranty and or condition of merchantability of satisfactory quality of fitness for particular purpose of accuracy of quiet enjoyment and of noninfringement of third party right no oral or written information or advice given by licensor or it authorized representative shall create warranty should the licensed application or service prove defective you assume the entire cost of all necessary servicing repair or correction some jurisdiction do not allow the exclusion of implied warranty or limitation on applicable statutory right of consumer so the above exclusion and limitation may not apply to you
91,iTunes Terms of Service,limitation of liability to the extent not prohibited by law in no event shall licensor be liable for personal injury or any incidental special indirect or consequential damage whatsoever including without limitation damage for loss of profit loss of data business interruption or any other commercial damage or loss arising out of or related to your use of or inability to use the licensed application however caused regardless of the theory of liability contract tort or otherwise and even if licensor ha been advised of the possibility of such damage some jurisdiction do not allow the limitation of liability for personal injury or of incidental or consequential damage so this limitation may not apply to you in no event shall licensor total liability to you for all damage other than a may be required by applicable law in case involving personal injury exceed the amount of fifty dollar 50 00 the foregoing limitation will apply even if the above stated remedy fails of it essential purpose
92,iTunes Terms of Service,you may not use or otherwise export or re export the licensed application except a authorized by united state law and the law of the jurisdiction in which the licensed application wa obtained in particular but without limitation the licensed application may not be exported or re exported into any s embargoed country or to anyone on the s treasury department specially designated national list or the s department of commerce denied person list or entity list by using the licensed application you represent and warrant that you are not located in any such country or on any such list you also agree that you will not use these product for any purpose prohibited by united state law including without limitation the development design manufacture or production of nuclear missile or chemical or biological weapon
93,iTunes Terms of Service,the licensed application and related documentation are commercial item a that term is defined at 48 f 2 101 consisting of commercial computer software and commercial computer software documentation a such term are used in 48 f 12 212 or 48 f 227 7202 a applicable consistent with 48 f 12 212 or 48 f 227 7202 1 through 227 7202 4 a applicable the commercial computer software and commercial computer software documentation are being licensed to s government end user only a commercial item and with only those right a are granted to all other end user pursuant to the term and condition herein unpublished right reserved under the copyright law of the united state
94,iTunes Terms of Service,except to the extent expressly provided in the following paragraph this agreement and the relationship between you and apple shall be governed by the law of the state of california excluding it conflict of law provision you and apple agree to submit to the personal and exclusive jurisdiction of the court located within the county of santa clara california to resolve any dispute or claim arising from this agreement if you are not u citizen you do not reside in the s you are not accessing the service from the s and you are citizen of one of the country identified below you hereby agree that any dispute or claim arising from this agreement shall be governed by the applicable law set forth below without regard to any conflict of law provision and you hereby irrevocably submit to the non exclusive jurisdiction of the court located in the state province or country identified below whose law governs
95,iTunes Terms of Service,if you are citizen of any european union country or switzerland norway or iceland the governing law and forum shall be the law and court of your usual place of residence
96,iTunes Terms of Service,specifically excluded from application to this agreement is that law known a the united nation convention on the international sale of good
97,iTunes Terms of Service,additional term for certain content acquired from third party
98,iTunes Terms of Service,some content available in certain service are acquired by you from the third party provider of such content a displayed on the product page and or during the acquisition process for the relevant content not apple for example apple book content is acquired from book publisher not apple in such case apple act a an agent for the content provider in providing the content to you and therefore apple is not party to the transaction between you and the content provider however if you are customer of apple distribution international ltd apple distribution international ltd is the merchant of record for the content you acquire from certain service g apple book but such content is licensed by the content provider the content provider reserve the right to enforce the term of use relating to such content the content provider is solely responsible for such content any warranty to the extent that such warranty have not been disclaimed and any claim that you or any other party may have relating to such content
99,iTunes Terms of Service,additional apple music term
100,iTunes Terms of Service,icloud music library is an apple music feature that allows you to access your matched or uploaded song playlist and music video acquired from apple music the itunes store or another source icloud music library content on your apple music enabled device icloud music library is turned on automatically when you set up your apple music membership icloud music library collect information about your icloud music library content this information is associated with your apple id and compared to icloud music library content currently available on apple music icloud music library content that is not matched is uploaded to apple icloud music library server in format determined by apple you can upload up to 100 000 song song acquired from the itunes store or apple music do not count against this limit song that do not meet certain criterion for example excessively large file or that are not authorized for your device are not eligible for icloud music library when you use icloud music library apple log information such a the track you play stop or skip the device you use and the time and duration of playback you agree to use icloud music library only for lawfully acquired content icloud music library is provided on an a is basis and could contain error or inaccuracy you should back up your data and information prior to using icloud music library if you are not an apple music member you may purchase an itunes match subscription which is subject to the term set forth in this section when your apple music membership end you will lose access to to your icloud music library including icloud music library content that is uploaded to icloud music library server
101,iTunes Terms of Service,additional apple fitness term
102,iTunes Terms of Service,apple fitness is for entertainment and or informational purpose only and is not intended to provide any medical advice you should always seek the advice of an appropriately qualified healthcare professional regarding the safety and advisability of any given activity or any specific medical condition or symptom
103,iTunes Terms of Service,carrier membership
104,iTunes Terms of Service,where available you may be offered to purchase service membership from your wireless carrier carrier membership if you purchase carrier membership your carrier is the merchant of record which mean that you acquire the service license from your carrier which will bill you for the cost of your service membership but the service is provided by apple your purchase relationship with the carrier is governed by the carrier term and condition not this agreement and any billing dispute related to carrier membership must be directed to your carrier not apple by using service through carrier membership you agree that your carrier may exchange your carrier account information telephone number and subscription information with apple and that apple may use this information to determine the status of your carrier membership
105,iTunes Terms of Service,miscellaneous term applicable to all service
106,iTunes Terms of Service,definition of apple
107,iTunes Terms of Service,depending on your home country apple mean
108,iTunes Terms of Service,apple inc located at one apple park way cupertino california for user in the united state including puerto rico
109,iTunes Terms of Service,apple canada inc located at 120 bremner blvd suite 1600 toronto on m5j 0a8 canada for user in canada
110,iTunes Terms of Service,apple service latam llc located at 1 alhambra plaza ste 700 coral gable florida for user in mexico central or south america or any caribbean country or territory excluding puerto rico
111,iTunes Terms of Service,itunes k located at roppongi hill 6 10 1 roppongi minato ku tokyo 106 6140 tokyo for user in japan
112,iTunes Terms of Service,apple pty limited located at level 3 20 martin place sydney nsw 2000 australia for user in australia or new zealand including in any of their territory or affiliated jurisdiction and
113,iTunes Terms of Service,apple distribution international ltd located at hollyhill industrial estate hollyhill cork republic of ireland for all other user
114,iTunes Terms of Service,contract change
115,iTunes Terms of Service,apple reserve the right at any time to modify this agreement and to add new or additional term or condition on your use of the service such modification and additional term and condition will be effective immediately and incorporated into this agreement your continued use of the service will be deemed acceptance thereof
116,iTunes Terms of Service,third party material
117,iTunes Terms of Service,apple is not responsible or liable for third party material included within or linked from the content or the service
118,iTunes Terms of Service,intellectual property
119,iTunes Terms of Service,you agree that the service including but not limited to content graphic user interface audio clip video clip editorial content and the script and software used to implement the service contain proprietary information and material that is owned by apple and or it licensors and is protected by applicable intellectual property and other law including but not limited to copyright you agree that you will not use such proprietary information or material in any way whatsoever except for use of the service for personal noncommercial us in compliance with this agreement no portion of the service may be reproduced in any form or by any mean except a expressly permitted by this agreement you agree not to modify rent loan sell or distribute the service or content in any manner and you shall not exploit the service in any manner not expressly authorized
120,iTunes Terms of Service,the apple name the apple logo itunes itunes store app store apple book apple music apple tv apple tv apple arcade apple news apple news apple one apple podcasts and other apple trademark service mark graphic and logo used in connection with the service are trademark or registered trademark of apple in the s and other country throughout the world you are granted no right or license with respect to any of the aforesaid trademark
121,iTunes Terms of Service,copyright
122,iTunes Terms of Service,unless otherwise noted service and content provided by apple are apple inc and it subsidiary
123,iTunes Terms of Service,if you believe that any content available through the service infringe copyright claimed by you please contact apple at the following location
124,iTunes Terms of Service,third party apps http www apple com legal internet service itunes appstorenotices
125,iTunes Terms of Service,apple book http www apple com legal internet service itunes applebooksnotices
126,iTunes Terms of Service,apple tv http www apple com legal internet service itunes appletvplusnotices
127,iTunes Terms of Service,apple news http www apple com legal internet service itunes applenewsnotices
128,iTunes Terms of Service,all other service including but not limited to itunes store apple music and apple podcasts http www apple com legal internet service itunes itunesstorenotices
129,iTunes Terms of Service,termination and suspension of service
130,iTunes Terms of Service,if you fail or apple suspect that you have failed to comply with any of the provision of this agreement apple may without notice to you terminate this agreement and or your apple id and you will remain liable for all amount due under your apple id up to and including the date of termination and or ii terminate your license to the software and or iii preclude your access to the service
131,iTunes Terms of Service,apple further reserve the right to modify suspend or discontinue the service or any part or content thereof at any time with or without notice to you and apple will not be liable to you or to any third party should it exercise such right
132,iTunes Terms of Service,disclaimer of warranty liability limitation
133,iTunes Terms of Service,apple doe not guarantee represent or warrant that your use of the service will be uninterrupted or error free and you agree that from time to time apple may remove the service for indefinite period of time cancel the service at any time or otherwise limit or disable your access to the service without notice to you
134,iTunes Terms of Service,you expressly agree that your use of or inability to use or activity in connection with the service is at your sole risk the service and all content delivered to you through the service are except a expressly stated by apple provided a is and a available for your use without warranty of any kind either express or implied including all implied warranty of merchantability fitness for particular purpose title and noninfringement because some jurisdiction do not allow the exclusion of implied warranty the above exclusion of implied warranty may not apply to you
135,iTunes Terms of Service,in no case shall apple it director officer employee affiliate agent contractor or licensors be liable for any direct indirect incidental punitive special or consequential damage arising from your use of any of the service or for any other claim related in any way to your use of the service and or content including but not limited to any error or omission in any content or any injury loss or damage of any kind incurred a result of the use of any content posted transmitted or otherwise made available via the service even if advised of their possibility because some country state or jurisdiction do not allow the exclusion or the limitation of liability for consequential or incidental damage in such country state or jurisdiction apple liability shall be limited to the extent such limitation is permitted by law
136,iTunes Terms of Service,apple shall use reasonable effort to protect information submitted by you in connection with the service but you agree that your submission of such information is at your sole risk and you hereby release apple from any and all liability to you for any loss or liability relating to such information in any way
137,iTunes Terms of Service,apple doe not represent or guarantee that the service will be free from loss corruption attack virus interference hacking or other security intrusion and you hereby release apple from any liability relating thereto you shall be responsible for backing up your own system including any content acquired or rented through the service
138,iTunes Terms of Service,apple is not responsible for data charge you may incur in connection with your use of the service
139,iTunes Terms of Service,waiver and indemnity
140,iTunes Terms of Service,by using the service you agree to the extent permitted by law to indemnify and hold apple it director officer employee affiliate agent contractor and licensors harmless with respect to any claim arising out of your breach of this agreement your use of the service or any action taken by apple a part of it investigation of suspected violation of this agreement or a result of it finding or decision that violation of this agreement ha occurred you agree that you shall not sue or recover any damage from apple it director officer employee affiliate agent contractor and licensors a result of it decision to remove or refuse to process any information or content to warn you to suspend or terminate your access to the service or to take any other action during the investigation of suspected violation or a result of apple conclusion that violation of this agreement ha occurred this waiver and indemnity provision applies to all violation described in or contemplated by this agreement
141,iTunes Terms of Service,statutory exception for public institution
142,iTunes Terms of Service,if you are qualified public educational or government institution and any part of this agreement such a by way of example all or part of the indemnification section is invalid or unenforceable against you because of applicable local national state or federal law then that portion shall be deemed invalid or unenforceable a the case may be and instead construed in manner most consistent with applicable governing law
143,iTunes Terms of Service,governing law
144,iTunes Terms of Service,except to the extent expressly provided in the following paragraph this agreement and the relationship between you and apple and all transaction on the service shall be governed by the law of the state of california excluding it conflict of law provision you and apple agree to submit to the personal and exclusive jurisdiction of the court located within the county of santa clara california to resolve any dispute or claim arising from this agreement if you are not u citizen you do not reside in the s you are not accessing the service from the s and you are citizen of one of the country identified below you hereby agree that any dispute or claim arising from this agreement shall be governed by the applicable law set forth below without regard to any conflict of law provision and you hereby irrevocably submit to the non exclusive jurisdiction of the court located in the state province or country identified below whose law governs
145,iTunes Terms of Service,if you are citizen of any european union country or switzerland norway or iceland the governing law and forum shall be the law and court of your usual place of residence
146,iTunes Terms of Service,specifically excluded from application to this agreement is that law known a the united nation convention on the international sale of good
147,iTunes Terms of Service,other provision
148,iTunes Terms of Service,this agreement constitutes the entire agreement between you and apple and governs your use of the service superseding any prior agreement with respect to the same subject matter between you and apple you also may be subject to additional term and condition that may apply when you use affiliate service third party content third party software or additional service such a the volume purchase program if any part of this agreement is held invalid or unenforceable that portion shall be construed in manner consistent with applicable law to reflect a nearly a possible the original intention of the party and the remaining portion shall remain in full force and effect apple failure to enforce any right or provision in this agreement will not constitute waiver of such or any other provision apple will not be responsible for failure to fulfill any obligation due to cause beyond it control
149,iTunes Terms of Service,you agree to comply with all local state federal and national law statute ordinance and regulation that apply to your use of the service your use of the service may also be subject to other law risk of loss for all electronically delivered transaction pas to the acquirer upon electronic transmission to the recipient no apple employee or agent ha the authority to vary this agreement
150,iTunes Terms of Service,apple may notify you with respect to the service by sending an email message to your email address or letter via postal mail to your mailing address or by posting on the service notice shall become effective immediately apple may also contact you by email or push notification to send you additional information about the service
151,iTunes Terms of Service,you hereby grant apple the right to take step apple belief are reasonably necessary or appropriate to enforce and or verify compliance with any part of this agreement you agree that apple ha the right without liability to you to disclose any data and or information to law enforcement authority government official and or third party a apple belief is reasonably necessary or appropriate to enforce and or verify compliance with any part of this agreement including but not limited to apple right to cooperate with any legal process relating to your use of the service and or content and or third party claim that your use of the service and or content is unlawful and or infringes such third party right
152,iTunes Terms of Service,child under the age of majority should review this agreement with their parent or guardian to ensure that the child and parent or legal guardian understand it
153,iTunes Terms of Service,last updated september 16 2020
