ID,Vendor,Text
179,Google Terms of Service,if we materially change these term or service specific additional term we ll provide you with reasonable advance notice and the opportunity to review the change except 1 when we launch new service or feature or 2 in urgent situation such a preventing ongoing abuse or responding to legal requirement
180,Google Terms of Service,if you don agree to the new term you should remove your content and stop using the service
181,Google Terms of Service,you can also end your relationship with u at any time by closing your google account definitionsaffiliatean entity that belongs to the google group of company which mean google llc and it subsidiary including the following company that provide consumer service in the eu google ireland limited google commerce ltd and google dialer inc business useran individual or entity who is not consumer see consumer consumeran individual who us google service for personal non commercial purpose outside of their trade business craft or profession
182,Google Terms of Service,see business user copyrighta legal right that allows the creator of an original work such a blog post photo or video to decide if and how that original work may be used by others disclaimera statement that limit someone legal responsibility eu platform to business regulationthe regulation eu 2019 1150 on promoting fairness and transparency for business user of online intermediation service indemnify or indemnityan individual or organization contractual obligation to compensate the loss suffered by another individual or organization from legal proceeding such a lawsuit intellectual property right ip right right over the creation of person mind such a invention patent right
183,Google Terms of Service,literary and artistic work copyright
184,Google Terms of Service,design design right
185,Google Terms of Service,and symbol name and image used in commerce trademark
186,Google Terms of Service,ip right may belong to you another individual or an organization liabilitylosses from any type of legal claim whether the claim is based on contract tort including negligence or other reason and whether or not those loss could have been reasonably anticipated or foreseen organizationa legal entity such a corporation non profit or school and not an individual person servicesgoogle service that are subject to these term are the product and service listed at http policy google com term service specific including
188,Google Terms of Service,google apps and site like search and map
189,Google Terms of Service,platform like google play
190,Google Terms of Service,integrated service like map embedded in other company apps or site
191,Google Terms of Service,device like google home
192,Google Terms of Service,trademarksymbols name and image used in commerce that are capable of distinguishing the good or service of one individual or organization from those of another warrantyan assurance that product or service will perform to certain standard your contentthings that you write upload submit store send receive or share with google using our service such a
194,Google Terms of Service,doc sheet and slide you create
195,Google Terms of Service,blog post you upload through blogger
196,Google Terms of Service,review you submit through map
197,Google Terms of Service,video you store in drive
198,Google Terms of Service,email you send and receive through gmail
199,Google Terms of Service,picture you share with friend through photo
200,Google Terms of Service,travel itinerary that you share with google
