ID,Vendor,Text
42,Amazon Coins Terms,if you purchase coin a gift and you specify future date for delivery of the coin we will charge your account at the time of purchase but you can obtain full refund if you cancel the order prior to the scheduled delivery date
44,Amazon Coins Terms,2 4 promotional coin
45,Amazon Coins Terms,all coin that you do not pay for other than coin you receive a gift from another customer are promotional coin
46,Amazon Coins Terms,this includes any coin we give you in connection with your purchase of apps or other product your use of other amazon service or any other promotional activity
48,Amazon Coins Terms,2 5 expiration date
49,Amazon Coins Terms,application of coin
50,Amazon Coins Terms,purchased coin do not expire
51,Amazon Coins Terms,promotional coin expire one year after the later of the date we give them to you or the date you last purchased or redeemed coin
52,Amazon Coins Terms,when you make purchase with coin any promotional coin you have will be applied first followed by your purchased coin
54,Amazon Coins Terms,2 6 restriction
55,Amazon Coins Terms,coin cannot be resold transferred for value or redeemed for cash except to the extent required by law
56,Amazon Coins Terms,coin in one amazon account may not be transferred to another amazon account
57,Amazon Coins Terms,we may limit the number of coin you can purchase or receive within certain period of time or implement other restriction on the receipt or use of coin
58,Amazon Coins Terms,if we give you promotional coin in connection with your purchase of product and you later return or receive refund for that product we may revoke those promotional coin
59,Amazon Coins Terms,if you have already used those coin we may deduct the same number of other promotional coin or purchased coin from your account or charge your credit card or other payment instrument for any product you purchased using those coin
62,Amazon Coins Terms,software
63,Amazon Coins Terms,we may make available to you software for your use in connection with the program
64,Amazon Coins Terms,term contained in the amazon com condition of use apply to your use of that software
67,Amazon Coins Terms,limited to s the program is currently only available to customer located in the united state
68,Amazon Coins Terms,you may not purchase receive or redeem coin if you are outside the united state
69,Amazon Coins Terms,united state refers to the 48 contiguous state the district of columbia alaska hawaii puerto rico american samoa guam the northern mariana island and the s
70,Amazon Coins Terms,virgin island
73,Amazon Coins Terms,general
76,Amazon Coins Terms,5 1 change
77,Amazon Coins Terms,we may change suspend or discontinue the program or any part of it at any time without notice
79,Amazon Coins Terms,5 2 termination
80,Amazon Coins Terms,fraud
81,Amazon Coins Terms,your right under the agreement and to use the program will automatically terminate without notice if you fail to comply with any of the term of this agreement
82,Amazon Coins Terms,we may also terminate your right to use the program at any time including if we determine your use violates any term of the agreement or involves any fraud or misuse of the program
83,Amazon Coins Terms,in case of such termination you must cease all use of the program and we may immediately revoke your access to the program without notice to you
84,Amazon Coins Terms,if we determine you fraudulently obtain coin or use any fraudulently obtained coin we may revoke those coin and charge your credit card or other payment instrument for any product purchased using those coin
85,Amazon Coins Terms,our failure to insist upon or enforce your strict compliance with the agreement will not constitute waiver of any of our right
87,Amazon Coins Terms,5 3 amendment
88,Amazon Coins Terms,we may amend the agreement at our sole discretion by posting the revised term on amazon com
89,Amazon Coins Terms,your continued use of the program after any amendment evidence your agreement to be bound by it
91,Amazon Coins Terms,5 4 contact information
92,Amazon Coins Terms,for communication concerning this agreement please write to amazon attn legal department o
93,Amazon Coins Terms,box 81226 seattle wa 98108 1226
95,Amazon Coins Terms,5 5 dispute binding arbitration
96,Amazon Coins Terms,any dispute or claim arising from or relating to the agreement or the program is subject to the binding arbitration governing law disclaimer of warranty and all other term in the amazon com condition of use at http www amazon com conditionsofuse
97,Amazon Coins Terms,you accept and agree to those term by entering into the agreement or using the program
100,Amazon Coins Terms,5 6 limitation of liability
101,Amazon Coins Terms,without limiting the disclaimer of warranty and limitation of liability in the amazon com condition of use in no event will our total liability to you for all damage arising out of or related to the program exceed the amount you paid for any purchased coin that you have not redeemed
102,Amazon Coins Terms,this limitation will apply to you even if the remedy fail of their essential purpose
103,Amazon Coins Terms,we are not responsible for any coin used through your account without your permission earn coin promotion term 1
104,Amazon Coins Terms,promotion is valid for limited time only and applies only to product that display an earn coin offer message on their product detail page at the time of purchase
106,Amazon Coins Terms,promotion is available only to s
107,Amazon Coins Terms,customer
109,Amazon Coins Terms,promotional coin expire one year after the later of the date we give them to you or the date you last purchased or redeemed coin
112,Amazon Coins Terms,if you return or receive refund for the product subject to the promotion we may revoke the coin we gave you or if you have already spent those coin deduct the same number of other coin from your account or charge your credit card or other payment instrument for any product you purchased using those coin
114,Amazon Coins Terms,amazon coin can only be used to purchase eligible product through the amazon appstore
115,Amazon Coins Terms,coin are not transferable and cannot be redeemed for cash
117,Amazon Coins Terms,your use of amazon coin is subject to the amazon coin term and condition and the amazon appstore for android term of use
120,Amazon Coins Terms,limit one per customer per app in app item or other product subject to the promotion other than for in app item designed to be purchased multiple time such a in game currency or extra life
122,Amazon Coins Terms,this promotion is void where prohibited by law
124,Amazon Coins Terms,we reserve the right in our sole discretion to terminate or modify this promotion at any time without notice
