ID,Vendor,Text
56,Cloudant Terms of Service,information ibm publishes on the internet may contain reference or cross reference to ibm product program and service that are not announced or available in your country
57,Cloudant Terms of Service,such reference do not imply that ibm intends to announce or make available such product program or service in your country
58,Cloudant Terms of Service,please consult your local ibm business contact for information regarding the product program and service that may be available to you
59,Cloudant Terms of Service,business relationship
60,Cloudant Terms of Service,this web site may provide link or reference to non ibm web site and resource
61,Cloudant Terms of Service,ibm make no representation warranty or other commitment or endorsement whatsoever about any non ibm web site or third party resource including any lenovo web site that may be referenced accessible from or linked to any ibm site
62,Cloudant Terms of Service,in addition ibm is not party to or responsible for any transaction you may enter into with third party even if you learn of such party or use link to such party from an ibm site
63,Cloudant Terms of Service,when you access non ibm web site even one that may contain the ibm logo please understand that it is independent from ibm and that ibm doe not control the content on that web site
64,Cloudant Terms of Service,it is up to you to take precaution to protect yourself from virus worm trojan horse and other potentially destructive program and to protect your information
65,Cloudant Terms of Service,linking to this site
66,Cloudant Terms of Service,ibm consent only to link to this web site in which the link and the page that are activated by the link do not create frame around any page on this web site or use other technique that alter in any way the visual presentation or appearance of any content within this site
67,Cloudant Terms of Service,misrepresent your relationship with ibm
68,Cloudant Terms of Service,imply that ibm approves or endorses you your web site or your service or product offering
69,Cloudant Terms of Service,and present false or misleading impression about ibm or otherwise damage the goodwill associated with the ibm name or trademark
70,Cloudant Terms of Service,a further condition to being permitted to link to this site you agree that ibm may at any time in it sole discretion terminate permission to link to this web site
71,Cloudant Terms of Service,in such event you agree to immediately remove all link to this web site and to cease any related use of ibm trademark
72,Cloudant Terms of Service,disclaimer of warranty
73,Cloudant Terms of Service,use of this site is at your sole risk
74,Cloudant Terms of Service,all material information product software program and service are provided a is with no warranty or guarantee whatsoever
75,Cloudant Terms of Service,ibm expressly disclaims to the fullest extent permitted by law all express implied statutory and other warranty guarantee or representation including without limitation the warranty of merchantability fitness for particular purpose and non infringement of proprietary and intellectual property right
76,Cloudant Terms of Service,without limitation ibm make no warranty or guarantee that this web site will be uninterrupted timely secure or error free
77,Cloudant Terms of Service,you understand and agree that if you download or otherwise obtain material information product software program or service from this web site you do so at your own discretion and risk and that you will be solely responsible for any damage that may result including loss of data or damage to your computer system
78,Cloudant Terms of Service,some jurisdiction do not allow the exclusion of warranty so the above exclusion may not apply to you
79,Cloudant Terms of Service,limitation of liability
80,Cloudant Terms of Service,to the fullest extent permitted by applicable law in no event will ibm be liable to any party for any direct indirect incidental special exemplary or consequential damage of any type whatsoever related to or arising from this web site or any use of this web site or of any site or resource linked to referenced or accessed through this web site or for the use or downloading of or access to any material information product or service including without limitation any lost profit business interruption lost saving or loss of program or other data even if ibm is expressly advised of the possibility of such damage
81,Cloudant Terms of Service,this exclusion and waiver of liability applies to all cause of action whether based on contract warranty tort or any other legal theory us copyright and trademark information
82,Cloudant Terms of Service,digital millennium copyright act notice
