ID,Vendor,Text
632,Whatsapp Privacy,what is psp bank psp is the banking company authorized to act a payment service provider psp under the upi framework
633,Whatsapp Privacy,psp engages the tpap to provide upi service to the end user customer
634,Whatsapp Privacy,what are tpaps third party application provider tpap is the entity that provides the upi compliant app to the end user customer to facilitate upi based payment transaction
635,Whatsapp Privacy,what is customer bank the bank where the end user customer maintains his her account and ha linked the account for the purpose of debiting crediting the payment transaction made through upi
636,Whatsapp Privacy,who is an end user customer the end user customer is the individual who us upi payment facility to send and receive payment
637,Whatsapp Privacy,upi participant role and responsibility
638,Whatsapp Privacy,you can find more information about the role and responsibility of upi participant here
639,Whatsapp Privacy,we hereby confirm that we whatsapp are tpap authorized by npci to facilitate payment through icici bank
640,Whatsapp Privacy,we are service provider and we participate in upi through psp bank
641,Whatsapp Privacy,we are bound by the tripartite agreement entered with the sponsor psp icici bank and npci
642,Whatsapp Privacy,we are responsible for facilitating grievance complaint resolution of the customer on boarded on our upi application
643,Whatsapp Privacy,we shall be the first point of contact for all upi related grievance complaint for customer on boarded by u
644,Whatsapp Privacy,in case the complaint grievance remains unresolved the next level for escalation will be the psp bank followed by the bank where you maintain the account and npci in the same order
645,Whatsapp Privacy,after exercising these option you can approach the banking ombudsman and or the ombudsman for digital complaint a the case may be
646,Whatsapp Privacy,you can learn more about the dispute redressal mechanism here
647,Whatsapp Privacy,whatsapp payment privacy policy indialast modified july 9 2018 archived version the whatsapp privacy policy help explain our information practice
648,Whatsapp Privacy,our service may include enabling you to send and receive payment payment service we provide through and in coordination with designated payment service provider psp bank
649,Whatsapp Privacy,this payment privacy policy help explain our information practice when you use payment
650,Whatsapp Privacy,we use all the information we have to operate provide improve understand customize support and market our service
651,Whatsapp Privacy,psps may also collect use and share information a set forth in their privacy policy in conjunction with helping to provide payment to you
652,Whatsapp Privacy,this payment privacy policy supplement our privacy policy which applies to the use of our service including payment
653,Whatsapp Privacy,please also see whatsapp term of service term which describe the term under which you use our service including payment and the whatsapp payment term of service payment term which supplement the term govern your use of payment and describe payment in more detail
654,Whatsapp Privacy,please read all of these document carefully
655,Whatsapp Privacy,information we collect in addition to what is described in our privacy policy we receive information when we provide payment
656,Whatsapp Privacy,information you provide registration and bhim upi pin setup information
657,Whatsapp Privacy,when you register to use payment you provide your bank name and confirm the bank account for use with payment
658,Whatsapp Privacy,if you do not have bhim upi pin already for your bank account you can set one using your partial debit card number expiry date pin if required by your bank and bank issued one time password otp to set up bhim upi pin
659,Whatsapp Privacy,we do not retain customer payment sensitive data partial debit card number expiry date pin otp or bhim upi pin
660,Whatsapp Privacy,whatsapp doe not have access to the bhim upi pin because it is encrypted by common library cl software provided by national payment corporation of india
661,Whatsapp Privacy,payment transaction information
662,Whatsapp Privacy,when you send receive or request payment you provide or confirm transaction information such a the receiver name and bhim upi id virtual payment address and payment amount
663,Whatsapp Privacy,to authorize every payment you make you need to use your bhim upi pin
664,Whatsapp Privacy,this payment transaction information is handled securely
665,Whatsapp Privacy,whatsapp message sent with payment are delivered once the transaction ha processed and are treated a described in our privacy policy
666,Whatsapp Privacy,automatically collected information information to enable payment
667,Whatsapp Privacy,we collect information when you send receive or request payment including the date and time and reference transaction number
668,Whatsapp Privacy,when the sender make payment to whatsapp contact we collect the sender and receiver name and bhim upi id
669,Whatsapp Privacy,information we receive from service provider psps and npci service provider
670,Whatsapp Privacy,we work with service provider to help u operate provide improve understand customize support and market payment
671,Whatsapp Privacy,provide customer support
672,Whatsapp Privacy,and keep our system safe and secure
673,Whatsapp Privacy,for example we work with company to assist with customer support and we receive information from them that you provide over the phone or email
674,Whatsapp Privacy,psp bank and npci
675,Whatsapp Privacy,we enable payment by working with multiple psp bank and the national payment corporation of india npci to facilitate the movement of fund between the sender and receiver bank account
676,Whatsapp Privacy,they provide u information about you or your payment transaction in certain circumstance
677,Whatsapp Privacy,for example we may receive information about you or your transaction from psp such a information to confirm your registration the payment sender or receiver name account status and balance sufficiency transaction reference id risk or fraud alert and the like
678,Whatsapp Privacy,bhim upi transaction information is stored in encrypted format
679,Whatsapp Privacy,please note that the psp or npci term and privacy policy will govern your use of it service
680,Whatsapp Privacy,how we use information we use all the information we have to operate provide improve understand customize support and market our service
681,Whatsapp Privacy,this includes using the information to provide payment and customer support to protect you and others using our service from fraud abuse or other misconduct and to review your account activity to determine whether you continue to meet our term and payment term
682,Whatsapp Privacy,whatsapp work with the other facebook company to provide payment including to send payment instruction to psps
683,Whatsapp Privacy,information you and we share in addition to what is described in our privacy policy you share your information when you use payment and we share your information to help u operate provide improve understand customize support and market payment
684,Whatsapp Privacy,payment sender and recipient
685,Whatsapp Privacy,you and people with whom you send or receive payment may store or reshare your bhim upi id name or transaction information with others on or off our service
686,Whatsapp Privacy,service provider
687,Whatsapp Privacy,in conformance with our relationship with psps whatsapp work with service provider including facebook
688,Whatsapp Privacy,to send payment instruction to psps
689,Whatsapp Privacy,maintain your transaction history
690,Whatsapp Privacy,provide customer support
691,Whatsapp Privacy,improve understand customize support and market payment
692,Whatsapp Privacy,and keep our service safe and secure including to detect prevent or otherwise address fraud safety security abuse or other misconduct we share information we collect under this payment privacy policy with service provider including facebook
693,Whatsapp Privacy,facebook will have no access to encrypted bhim upi transaction information in clear format
694,Whatsapp Privacy,when we share information with service provider we require them to use your information on our behalf in accordance with our instruction and term
695,Whatsapp Privacy,psp bank and npci
696,Whatsapp Privacy,we share information with psps and npci to help u operate payment
697,Whatsapp Privacy,the psp and npci receive transaction information such a payment amount and bhim upi id so they can facilitate the movement of fund between the sender and receiver bank account
698,Whatsapp Privacy,please note that when you use psp and npci service their own term and privacy policy will govern your use of those service
699,Whatsapp Privacy,managing and deleting your information if you would like to manage change limit or delete your payment information we allow you to do that through your payment setting or by deleting your whatsapp account
700,Whatsapp Privacy,with your payment setting you may register additional bank account deregister existing bank account from your bhim upi id change the psp bank and clear your transaction history
701,Whatsapp Privacy,when you delete your whatsapp account your bank account will be deregistered from your bhim upi id automatically
702,Whatsapp Privacy,update to our policy we will notify you before we make change to this payment privacy policy and give you the opportunity to review the revised payment privacy policy before you choose to continue using payment
703,Whatsapp Privacy,psp term and privacy policy india icici bank payment service term these term and condition term apply to and regulate the provision of unified payment interface service based electronic fund transfer and fund collection facility provided by icici bank to it user through the application owned and maintained by whatsapp facility subject to the term herein specified
704,Whatsapp Privacy,the user may apply for the facility by installing the whatsapp mobile application on their device and completing one time activation registration for the facility
705,Whatsapp Privacy,the user will have an option to set virtual payment address vpa by linking an account maintained with any bank in india through one time registration process defined and standardised by npci icici bank and then start transacting
706,Whatsapp Privacy,the process of registration is whatsapp customer need to select their bank followed by the account they want to link
707,Whatsapp Privacy,thereafter they need to enter the last six digit of their debit card number along with the expiry detail to create vpa
708,Whatsapp Privacy,by applying for and accessing the facility the user accepts these term which shall govern the provision of the facility by icici bank
709,Whatsapp Privacy,the term shall be in addition to and not in derogation of the regulatory guideline issued from time to time
711,Whatsapp Privacy,definition in this document the following word and phrase have the meaning set opposite them unless the context indicates otherwise
712,Whatsapp Privacy,word or expression used in this form but not specifically defined herein shall have the respective meaning assigned to them by npci
714,Whatsapp Privacy,account refers to the resident indian saving and or current bank account held and maintained with any bank in india which is used for operation through the facility
716,Whatsapp Privacy,user mean the applicant remitter availing of the facility through the account and satisfying the following condition ha valid mobile phone number ha downloaded the whatsapp mobile application on the device
717,Whatsapp Privacy,and ha an account
719,Whatsapp Privacy,icici bank mean icici bank limited company incorporated under the company act 1956 and licensed a bank under the banking regulation act 1949 and having it corporate office at icici bank tower bandra kurla complex mumbai 400 051 which expression shall unless it be repugnant to the subject or context thereof include it successor and assigns
721,Whatsapp Privacy,npci upi system mean the switch and related equipment and software owned by npci to provide the upi based fund transfer and fund collection facility including the national financial switch
723,Whatsapp Privacy,payment order mean an unconditional instruction issued by the user through the whatsapp platform to effect fund transfer for certain sum of money expressed in indian rupee to the designated account of designated beneficiary by debiting the account of the user
725,Whatsapp Privacy,psp payment service provider refers to bank which are allowed to acquire user and provide payment service to user and entity
727,Whatsapp Privacy,upi refers to the unified payment interface service offered by npci in collaboration with it member bank
729,Whatsapp Privacy,whatsapp mean whatsapp inc
730,Whatsapp Privacy,delaware united state company with office at 1601 willow road menlo park ca 94025
731,Whatsapp Privacy,it provides smartphone user with certain service via their phone internet connection including sending and receiving message call photo video document and voice message
733,Whatsapp Privacy,whatsapp application mean whatsapp existing and future application and service including it business and consumer application and service for mobile desktop and web
735,Whatsapp Privacy,applicability of term the user hereby acknowledges that the user ha read and understood the term and agrees that the right and obligation provided therein and in these term insofar a it relates to the user shall be binding on the user with regard to every payment order issued by them for execution in the npci upi system
736,Whatsapp Privacy,the user understands and agrees that nothing in term of availing the facility shall be construed a creating any contractual or other right against npci or any participant in the npci upi system other than icici bank
737,Whatsapp Privacy,notwithstanding anything contained herein all term and condition stipulated by icici bank in connection with the account shall continue to apply
738,Whatsapp Privacy,the privacy policy and customer right policy of icici bank shall continue to apply on the user
739,Whatsapp Privacy,these term and condition are in addition to any term and condition that whatsapp may prescribe for the use of it whatsapp application
741,Whatsapp Privacy,scope of the facility the facility offer an instant 24x7 interbank electronic fund transfer or fund collection service to the customer of upi member bank
742,Whatsapp Privacy,user can put in request for fund transfer or respond to fund collection in secure manner for any of their linked account a per the term which may be changed by icici bank a it deems fit
743,Whatsapp Privacy,right and obligation of the user 3
744,Whatsapp Privacy,the user shall be entitled subject to term to issue payment order for execution by icici bank
746,Whatsapp Privacy,the payment order shall be issued by the user in the form a prescribed by icici bank which is complete in all particular
747,Whatsapp Privacy,the user shall be responsible for the accuracy of the particular given in the payment order for the facility and shall be liable to compensate icici bank for any loss arising on account of any error in the payment order
749,Whatsapp Privacy,the user shall be bound by any payment order executed by icici bank if icici bank ha executed the payment order in good faith and in compliance with the instruction given by the user on the whatsapp application
751,Whatsapp Privacy,the user authorises icici bank to act a psp and debit account a per instruction received by way of payment order
752,Whatsapp Privacy,the user understands that although multiple bank account can be linked with the facility debit credit transaction can be done from the default account which is selected by the user before transaction until changed by the user for subsequent transaction
753,Whatsapp Privacy,each account that may be linked with the upi facility can be opened with separate username
754,Whatsapp Privacy,the user shall ensure availability of fund in their account towards the fulfillment of the payment order before at the time of the execution of the payment order by icici bank
755,Whatsapp Privacy,the user hereby authorises icici bank to debit the account of the user for any liability incurred by icici bank on behalf of the user for execution of the payment order issued by the user
756,Whatsapp Privacy,the user understands and agrees that once fund collection request is accepted the default account will automatically be credited with such amount a may be mentioned in the payment order
757,Whatsapp Privacy,the user understands and agrees that such amount once credited to the default account cannot be reversed by the user
759,Whatsapp Privacy,the user agrees that the payment order shall become irrevocable when it is executed by icici bank
761,Whatsapp Privacy,the user agrees that they shall not be entitled to make any claim against reserve bank of india rbi and or national payment corporation of india npci in respect to the facility
763,Whatsapp Privacy,the user shall provide correct beneficiary detail to icici bank at the time of availing the facility
764,Whatsapp Privacy,the user shall be solely responsible for entering wrong beneficiary detail including but not limited to incorrect vpa incorrect aadhaar number or incorrect mobile number due to which the fund are transferred to an incorrect beneficiary
766,Whatsapp Privacy,the user shall not hold icici bank responsible for any damage claim or issue arising out of or in connection with any purchase of good service from merchant through payment order issued by the facility
767,Whatsapp Privacy,the user understands and agrees that all such loss damage and issue shall constitute claim against such merchant
769,Whatsapp Privacy,the user agrees that the facility is offered in line with the rbi guideline on mobile banking which are subject to change from time to time
772,Whatsapp Privacy,the user shall inform icici bank immediately of any inquiry question or issue raised by any authority including but not limited to any statutory authority or official regarding and relating to icici bank a well a expeditiously notify icici bank of any show cause seizure or similar action and provide copy of any notice memo or correspondence received from such authority
773,Whatsapp Privacy,the user shall not unilaterally file any response reply to such an authority without the prior approval of and vetting by icici bank
776,Whatsapp Privacy,the user shall be solely liable for ensuring the availability of sufficient fund in the account at all time for the purpose of availing the facility
777,Whatsapp Privacy,the user agrees that in the event there are insufficient fund in the account icici bank can decline the transaction instruction
779,Whatsapp Privacy,undertaking and representation the user hereby undertakes represents and warrant to icici bank that 4
780,Whatsapp Privacy,the role of icici bank hereunder is limited to acting a payment service provider which would include receiving from whatsapp bank information data of the user for the purpose of creation of the vpa
781,Whatsapp Privacy,and ii processing the transaction initiated by the user using the upi facility a per applicable law
783,Whatsapp Privacy,the user shall be in compliance at all time with applicable law regarding the use of the facility and shall not use the facility in violation of the applicable law
785,Whatsapp Privacy,general term 5
786,Whatsapp Privacy,the law of india shall govern these term and condition and or the operation in the account maintained with icici bank
787,Whatsapp Privacy,any legal action or proceeding arising out of these term shall be brought in the court or tribunal at mumbai in india
788,Whatsapp Privacy,icici bank may however in it absolute discretion commence any legal action or proceeding arising out of these term in any other court tribunal or other appropriate forum and the user hereby consent to that jurisdiction
790,Whatsapp Privacy,the clause heading in these term are only for convenience and do not affect the meaning of the relative clause
792,Whatsapp Privacy,icici bank may subcontract and employ agent to carry out any of it obligation hereunder
794,Whatsapp Privacy,icici bank ha the absolute discretion to amend or supplement any of the term a stated herein at any time and will endeavour to give prior notice of 15 day for such change wherever feasible
795,Whatsapp Privacy,by using the new service the user shall be deemed to have accepted the changed term and condition
797,Whatsapp Privacy,notice under these term may be given in writing by delivering them by hand or on icici bank website www
798,Whatsapp Privacy,icicibank
799,Whatsapp Privacy,com or by sending them by post to the last address given by the user and in the case of icici bank to it corporate office address
800,Whatsapp Privacy,in addition icici bank may also publish notice of general nature which are applicable to all user in newspaper or on it website at www
801,Whatsapp Privacy,icicibank
803,Whatsapp Privacy,such notice will have the same effect a notice served individually to each user
804,Whatsapp Privacy,notice and instruction will be deemed served 7 day after posting or upon receipt in the case of hand delivery cable telex or facsimile
806,Whatsapp Privacy,any provision of these term which is prohibited or unenforceable in any jurisdiction shall a to such jurisdiction be ineffective to the extent of prohibition or unenforceability but shall not invalidate the remaining provision of these term or affect such provision in any other jurisdiction
807,Whatsapp Privacy,icici bank shall have the right of set off and lien irrespective of any other lien or charge present a well a future on the deposit held in the account to the extent of all outstanding due whatsoever arising a result of the facility extended to and or used by the user
809,Whatsapp Privacy,sharing of information 6
810,Whatsapp Privacy,the user irrevocably and unconditionally authorises icici bank to access all the user account and record for the purpose of providing the facility
811,Whatsapp Privacy,the user agrees that icici bank and it affiliate or their contractor may hold and process their personal information and all other information concerning their account on computer or otherwise in connection with the facility a well a for analysis credit scoring and marketing
813,Whatsapp Privacy,the user hereby expressly consent to and permit icici bank it affiliate and all the party involved in the payment system including but not limited to payment system provider acquiring bank partner bank the issuer bank of the sender funding account the issuer bank of the beneficiary bank account npci and rbi to collect store and share such information including but not limited to their personal information such a name address all transaction detail carried out through the whatsapp platform or information with respect to third party and the beneficiary including bank account number
815,Whatsapp Privacy,in the event the user is beneficiary the user hereby consent icici bank to permit the remitter to store their information including but not limited to bank account number for the purpose of sending the payment
817,Whatsapp Privacy,the user understands and agrees that certain information collected by icici bank including information obtained from payment system provider acquiring bank partner bank the issuer bank of the sender funding account the issuer bank of the beneficiary bank account npci and rbi or third party is shared between icici bank and whatsapp to provide the facility
818,Whatsapp Privacy,in addition the user understands and agrees that icici bank is required to share their personal information such a name email address and payment instrument detail with third party for the purpose of processing transaction or for the use of the service to register their complaint
819,Whatsapp Privacy,icici bank will abide by npci guideline and adhere to the customer dispute management process specified by npci
821,Whatsapp Privacy,the user agrees and understands that the transaction will be recorded in the statement of account a given to the user by the user bank
822,Whatsapp Privacy,the user agrees that they shall not be entitled to dispute the correctness of the execution of the payment order or the amount debited to their account if they fail to report the discrepancy a per npci guideline
824,Whatsapp Privacy,disclaimer of liability 7
825,Whatsapp Privacy,icici bank doe not hold out any warranty and make no representation about the quality of the facility
826,Whatsapp Privacy,the user agrees and acknowledges that icici bank shall not be liable and shall in no way be held responsible for any damage whatsoever whether such damage are direct indirect incidental or consequential and irrespective of whether any claim is based on loss of revenue interruption of business transaction carried out by the user and processed by icici bank information provided or disclosed by icici bank regarding account or any loss of any character or nature whatsoever and whether sustained by the user or by any other person
827,Whatsapp Privacy,while icici bank shall endeavour to promptly execute and process the transaction a proposed to be made by the user icici bank shall not be responsible for any non response or delay in responding due to any reason whatsoever including due to failure of operational system or any requirement of law
828,Whatsapp Privacy,icici bank shall not be liable for any loss claim or damage suffered by the user and or any other third party arising out of or resulting from failure of upi transaction on account of time out transaction
830,Whatsapp Privacy,where no response is received from npci or the beneficiary bank to the transaction request and or where mobile number or account number of the beneficiary doe not exist
831,Whatsapp Privacy,further icici bank shall also not be liable for any loss damage and or claim arising out of or resulting from wrong beneficiary detail mobile number and or account detail being provided by the customer
832,Whatsapp Privacy,icici bank shall under no circumstance be held liable to the user if facility access is not available in the desired manner for reason including but not limited to natural calamity legal restraint fault in the telecommunication network or network failure or any other reason beyond the control of icici bank
834,Whatsapp Privacy,the user is responsible for the accuracy and authenticity of the payment order provided to icici bank and the same if in the form and manner prescribed by icici bank shall be considered to be sufficient to operate the upi facility
835,Whatsapp Privacy,icici bank shall not be required to independently verify the payment order
836,Whatsapp Privacy,icici bank ha no liability if it doe not or is unable to stop or prevent the implementation of any payment order issued by the user
837,Whatsapp Privacy,once payment order is issued by the user the same cannot be subsequently revoked by the user
839,Whatsapp Privacy,icici bank state that it ha no liability or obligation to keep record of the payment order to provide information to the user or for verifying the payment order
840,Whatsapp Privacy,icici bank shall refuse to comply with the payment order without assigning any reason and shall not be under any duty to ass the prudence or otherwise of any payment order
841,Whatsapp Privacy,icici bank ha the right to suspend the transaction with respect to the upi facility if it ha reason to believe that the user payment order will lead to or expose to direct or indirect loss to icici bank or may require an indemnity from the user before continuing to operate the upi facility
843,Whatsapp Privacy,all payment order request directive order and direction entered by the user are based upon the user decision and are the sole responsibility of the user
845,Whatsapp Privacy,user shall not hold icici bank responsible and or liable in any manner whatsoever for any loss damage cost incurred by the user for creation of the vpa and or initiating processing cancelling any transaction on the whatsapp platform
847,Whatsapp Privacy,fraud or unauthorised use icici bank shall not be responsible for and the user shall solely be responsible for any unauthorised access or use of their personal or financial information through the whatsapp platform
849,Whatsapp Privacy,indemnity the user agrees at their own expense to indemnify defend and hold harmless icici bank against any claim suit action or other proceeding brought against icici bank to the extent that such claim suit action or other proceeding brought against icici bank is based on or arises in connection with the use of the facility with reference to violation of the term by the user any deletion addition insertion or alteration to or any unauthorised use of the facility by the user any misrepresentation or breach of representation or warranty made by the user contained herein any breach of any covenant or obligation to be performed by the user hereunder any loss incurred by or threatened to be incurred by npci rbi and or any regulatory proceeding arising out of or in connection with the user use of the facility
851,Whatsapp Privacy,assignment icici bank shall be entitled to sell assign securitise or transfer icici bank right and obligation under these term and any security in favour of icici bank including all guarantee to any person of icici bank choice in whole or in part and in such manner and on such term and condition a icici bank may decide
852,Whatsapp Privacy,any such sale assignment securitisation or transfer shall conclusively bind the user and all other person
853,Whatsapp Privacy,the user their successor and assigns are bound by these term
854,Whatsapp Privacy,however the user shall not be entitled to transfer or assign any of their right and obligation under these term
856,Whatsapp Privacy,termination and suspension 11
857,Whatsapp Privacy,the user may request for termination of the upi facility anytime by giving prior written notice of at least 15 day to icici bank
858,Whatsapp Privacy,the user will remain responsible for all the transaction made through the upi facility until the time of such termination
860,Whatsapp Privacy,icici bank may withdraw or terminate the upi facility anytime either entirely or with reference to specific upi facility without assigning any reason whatsoever
861,Whatsapp Privacy,icici bank may suspend or terminate the upi facility without prior notice if the user ha breached any of these term
863,Whatsapp Privacy,icici bank may suspend or terminate the upi facility anytime without assigning any reason whatsoever without any prior notice upon the request of whatsapp
865,Whatsapp Privacy,miscellaneous 12
866,Whatsapp Privacy,the law of india shall govern these term and condition and or the operation in the account maintained with icici bank
867,Whatsapp Privacy,any legal action or proceeding arising out of these term shall be brought in the court or tribunal at mumbai in india
869,Whatsapp Privacy,icici bank ha the absolute discretion to amend or supplement any of the term a stated herein at any time and will endeavour to give prior notice of 15 day for such change wherever feasible
870,Whatsapp Privacy,by using the new service the user shall be deemed to have accepted the changed term and condition
871,Whatsapp Privacy,notice under these term may be given in writing by delivering them by hand or on icici bank website www
872,Whatsapp Privacy,icicibank
873,Whatsapp Privacy,com or by sending them by post to the last address given by the user and in the case of icici bank to it corporate office address
875,Whatsapp Privacy,notice and instruction will be deemed served 7 day after posting or upon receipt in the case of hand delivery cable telex or facsimile
876,Whatsapp Privacy,hdfc bank payment service term these term and condition shall be in addition to hdfc bank privacy policy
877,Whatsapp Privacy,to read hdfc bank privacy policy click here
878,Whatsapp Privacy,the user of this hdfc bank upi facility the user should have his mobile number registered with the bank and should have existing relationship with his her bank for availing this facility service using hdfc bank upi facility
879,Whatsapp Privacy,the facility service shall be made available only to the user satisfying the eligibility criterion and shall be provided at the sole discretion of hdfc bank ltd and may be discontinued by hdfc bank ltd at any time without notice
880,Whatsapp Privacy,the user shall be solely responsible and liable for the accuracy of any personal or other information provided for availing this facility service
881,Whatsapp Privacy,for pay or collect request initiated through hdfc bank upi facility
882,Whatsapp Privacy,to comply with the applicable law rule and regulation governing such fund transfer a stipulated by the reserve bank of india from time to time
883,Whatsapp Privacy,for all loss cost and damage if he she ha breached the term and condition contained herein and in the hdfc bank mobile banking policy
884,Whatsapp Privacy,hdfc bank ltd shall not be held responsible and liable for any loss cost and damage suffered by the user due to disclosure of his personal or other information to third party including but not limited to statutory regulatory authority by hdfc bank ltd for whatsoever reason e
885,Whatsapp Privacy,participation in any telecommunication or electronic clearing network in compliance with legal or regulatory directive for statistical analysis or for credit rating or for any legal or regulatory compliance
886,Whatsapp Privacy,axis bank payment service term these term and condition form the contract between the user and the axis bank and shall be in addition to and not in derogation of other term and condition of any account or any other facility service offered by the bank and or such other term and condition a may be specified by the bank
887,Whatsapp Privacy,definition the following word and phrase shall have the meaning set out herein below in this document unless repugnant to the context application or mobile payment application refers to axis pay mobile application by axis bank which can be downloaded from google play store or apple app store to avail product and service offered by axis bank through this mobile application or any other upi application available on google play store or apple app store where axis bank ha powered offered the upi service
888,Whatsapp Privacy,account shall mean an operative bank account maintained by the user with axis bank or any other bank account which user provides at the time of authentication process of application for availing the facility which is being offered
889,Whatsapp Privacy,account holder shall mean user holding an account excluding non resident indian corporate account holder and foreign account holder
890,Whatsapp Privacy,bank and axis bank shall mean axis bank limited company incorporated under the company act 1956 and licensed a bank under banking regulation act 1949 having it registered office at trishul 3rd floor opposite samartheshwar temple law garden elli bridge ahmedabad 380 006 gujarat and corporate office at 131 maker tower cuffe parade mumbai
891,Whatsapp Privacy,this term shall be inclusive of any affiliate of the bank which shall mean and include any company which holding company or subsidiary of
892,Whatsapp Privacy,person under the control of the bank or any person in which the bank ha direct beneficial interest in more than 26 of the voting security of such person
893,Whatsapp Privacy,for the purpose of this definition control when used with respect to any person would mean the power to direct the management and policy of such person directly or indirectly whether through the ownership of the vote carrying security by contract or otherwise howsoever
894,Whatsapp Privacy,and person would mean company corporation partnership trust or any other entity or organization or other body whatsoever
895,Whatsapp Privacy,debit card shall mean and include the debit card issued to the user in respect of an operative bank account maintained by the user with axis bank or any other bank account
896,Whatsapp Privacy,facility shall mean axis pay mobile payment application offered by axis bank to facilitate user to send or receive money via upi platform through said mobile payment application or any other upi application available on google play store or apple app store where axis bank ha powered offered the upi service
897,Whatsapp Privacy,issuing bank shall mean member bank participating in upi network to identify the bank account basis mobile no in case of customer is registering through any psp app
898,Whatsapp Privacy,mobile phone number shall mean the mobile number of the user used during registration for mobile sm banking via secured channel with axis bank or for mobile payment application for the purpose of availing the facility
899,Whatsapp Privacy,upi shall mean unified payment interface is service provided by npci that allows transfer of money using virtual address that is mapped to an account of the user after complete validation
900,Whatsapp Privacy,npci shall mean national payment corporation of india
901,Whatsapp Privacy,the fund transfer feature send and ask is provided using upi service of npci
902,Whatsapp Privacy,virtual address shall mean an identifier that can be uniquely mapped to an individual account using translation service
903,Whatsapp Privacy,mobile phone shall mean valid sim card enabled smartphone which is owned by the user
904,Whatsapp Privacy,personal information shall mean any information about the user provided by the user to and obtained by axis bank in relation to the facility
905,Whatsapp Privacy,service shall mean all the product and service offered by axis bank under the said facility on mobile payment application
906,Whatsapp Privacy,transaction shall mean the fund transfer service to send or receive money
907,Whatsapp Privacy,offered under the said facility on mobile payment application
908,Whatsapp Privacy,user shall mean an account holder of axis bank a well a any other person not necessary having any relationship with bank who ha downloaded the mobile payment application and who is eligible for availing fund transfer facility to send or receive money offered thereunder
909,Whatsapp Privacy,for the purpose of this document all reference to the user in masculine gender shall be deemed to include feminine gender also
910,Whatsapp Privacy,eligibility and usage this facility shall be available to the user in india subject to the condition that he downloads the application successfully installs it and thereafter authenticates himself with the applicable credential and set his upi pin
911,Whatsapp Privacy,the user should have his her mobile phone number registered with his her bank for sm mobile banking and should have existing relationship with his her bank for availing this facility and service thereunder using this mobile payment application
912,Whatsapp Privacy,this facility shall be made available only to the user satisfying the eligibility criterion and shall be provided at the sole discretion of axis bank and may be discontinued by axis bank at any time with or without prior intimation to the user
913,Whatsapp Privacy,the user understands and accepts that any other condition that is pre requisite to access and avail benefit under the facility including but not limited to mobile phone data connection etc
914,Whatsapp Privacy,will be the sole responsibility of the user
915,Whatsapp Privacy,authorization the user irrevocably and unconditionally authorizes axis bank to access his account and the personal detail registered while authentication of application for availing the service including effecting banking or other transaction of the user through the facility
916,Whatsapp Privacy,the user expressly authorizes axis bank to disclose to the service provider or any other third party all user information in it possession a may be required by them to provide the service offered under the said facility to the user
917,Whatsapp Privacy,the authority to record the user detail and transaction detail is hereby expressly granted by the user to axis bank
918,Whatsapp Privacy,all record generated by the transaction arising out of use of the facility including the time of the transaction beneficiary detail etc
919,Whatsapp Privacy,recorded shall be conclusive proof of the genuineness and accuracy of the transaction
920,Whatsapp Privacy,the user authorizes axis bank to send any message or make call to his mobile phone number or display banner or any other communication on axis pay mobile payment application to inform him about any promotional offer including information regarding bank new product either now available or which axis bank may come up with in the future greeting banner or any other promotional massage or any other message that axis bank may consider appropriate to the user
921,Whatsapp Privacy,the user irrevocably and unconditionally agrees that such call or message made by the axis bank and or it agent shall not be construed a breach of the privacy of the user and shall not be proceeded against accordingly
922,Whatsapp Privacy,the user authorizes axis bank to send any rejection message or to reject any transaction request if it find that the request sent by the user is not a per the requirement stipulated by axis bank for availing the facility
923,Whatsapp Privacy,the user authorizes axis bank to do bureau scrub or extract his credit report from the bureau for offering various product or service
924,Whatsapp Privacy,the user expressly authorizes axis bank to carry out all request or transaction for and or at the request of the user a are available to the user through mobile payment application without the bank having to verify the authenticity of any request or transaction purporting to have been received from the user through application
925,Whatsapp Privacy,axis bank shall have the option to introduce any new service through this facility at any time in future and the user shall be deemed to have expressly authorized axis bank to register the user for such new service
926,Whatsapp Privacy,liability and responsibility of the user the user shall be responsible for the accuracy of any information provided by the user for availing the facility
927,Whatsapp Privacy,the user shall be solely responsible for fund transfer through payment application to the correct beneficiary virtual address
928,Whatsapp Privacy,the user shall also be responsible to comply with the applicable anti money laundering aml norm governing such fund transfer a stipulated by reserve bank of india rbi from time to time
929,Whatsapp Privacy,the user shall be liable and responsible in case of any discrepancy found in the information provided by him for availing fund transfer service offered through the application
930,Whatsapp Privacy,if the user suspect that there is an error in the information supplied by axis bank he shall inform the bank immediately
931,Whatsapp Privacy,axis bank will endeavor to correct the error promptly wherever possible on best effort basis
932,Whatsapp Privacy,axis bank shall not be held liable for any loss suffered by the user due to disclosure of the personal information to any service provider or third party by the bank for reason including but not limited to participation in any telecommunication or electronic clearing network in compliance with any legal or regulatory directive for statistical analysis or for credit rating or for any legal or regulatory compliance
933,Whatsapp Privacy,the user shall be solely responsible for protecting his mobile phone and upi pin for the use of the said facility
934,Whatsapp Privacy,the user shall be liable to the bank for any kind of unauthorized or unlawful use of any of the above mentioned upi pin password or of the said application or any fraudulent or erroneous instruction given and any financial charge thus incurred shall be payable by the user only
