ID,Vendor,Text
57,iTunes Terms of Service,your use of the service and content must follow the rule set forth in this section usage rule
58,iTunes Terms of Service,any other use of the service and content is material breach of this agreement
59,iTunes Terms of Service,apple may monitor your use of the service and content to ensure that you are following these usage rule
60,iTunes Terms of Service,all service
61,iTunes Terms of Service,you may use the service and content only for personal noncommercial purpose except a set forth in the app store content section below
62,iTunes Terms of Service,apple delivery of service or content doe not transfer any commercial or promotional use right to you and doe not constitute grant or waiver of any right of the copyright owner
63,iTunes Terms of Service,you can use content from up to five different apple id on each device
64,iTunes Terms of Service,for any service you can have up to 10 device but only maximum of 5 computer signed in with your apple id at one time though simultaneous stream or downloads of content may be limited to lower number of device a set out below under apple music and apple tv content
65,iTunes Terms of Service,each computer must also be authorized using the same apple id to learn more about authorization of computer visit http support apple com ht201251
66,iTunes Terms of Service,device can be associated with different apple id once every 90 day
67,iTunes Terms of Service,manipulating play count downloads rating or review via any mean such a using bot script or automated process
68,iTunes Terms of Service,or ii providing or accepting any kind of compensation or incentive is prohibited
69,iTunes Terms of Service,it is your responsibility not to lose destroy or damage content once downloaded
70,iTunes Terms of Service,we encourage you to back up your content regularly
71,iTunes Terms of Service,you may not tamper with or circumvent any security technology included with the service
72,iTunes Terms of Service,you may access our service only using apple software and may not modify or use modified version of such software
73,iTunes Terms of Service,video content requires an hdcp connection
74,iTunes Terms of Service,audio and video content sale and rental
75,iTunes Terms of Service,you can use digital right management drm free content on reasonable number of compatible device that you own or control
76,iTunes Terms of Service,drm protected content can be used on up to five computer and any number of device that you sync to from those computer
77,iTunes Terms of Service,content rental are viewable on single device at time and must be played within 30 day and completed within 48 hour of the start of play stopping pausing or restarting doe not extend this period
78,iTunes Terms of Service,you may burn an audio playlist of purchased music to disc for listening purpose up to seven time
79,iTunes Terms of Service,this limitation doe not apply to drm free content other content may not be burned to disc
80,iTunes Terms of Service,app store content
81,iTunes Terms of Service,the term apps includes apps and app clip for any apple platform and or operating system including any in app purchase extension such a keyboard sticker and subscription made available in such apps or app clip
82,iTunes Terms of Service,individual acting on behalf of commercial enterprise governmental organization or educational institution an enterprise may download and sync non arcade apps for use by either a single individual on one or more device owned or controlled by an enterprise
83,iTunes Terms of Service,or ii multiple individual on single shared device owned or controlled by an enterprise
84,iTunes Terms of Service,for the sake of clarity each device used serially or collectively by multiple user requires separate license
85,iTunes Terms of Service,apple music
86,iTunes Terms of Service,an individual apple music membership allows you to stream on single device at time
87,iTunes Terms of Service,a family membership allows you or your family member to stream on up to six device at time
88,iTunes Terms of Service,apple arcade
89,iTunes Terms of Service,apple arcade apps may only be downloaded or redownloaded with valid apple arcade trial or subscription
90,iTunes Terms of Service,if your subscription end apps downloaded via apple arcade will no longer be accessible to you
91,iTunes Terms of Service,apple tv content
92,iTunes Terms of Service,for most channel you can stream content on up to three device simultaneously
93,iTunes Terms of Service,learn more about apple tv content usage rule at http support apple com ht210074
94,iTunes Terms of Service,downloads
95,iTunes Terms of Service,you may be limited in the amount of content you may download and some downloaded content may expire after given amount of time after downloaded or first played
96,iTunes Terms of Service,certain content may not be available for download at all
97,iTunes Terms of Service,you may be able to redownload previously acquired content redownload to your device that are signed in with the same apple id associated device
98,iTunes Terms of Service,you can see content type available for redownload in your home country at http support apple com ht204632
99,iTunes Terms of Service,content may not be available for redownload if that content is no longer offered on our service
100,iTunes Terms of Service,subscription
101,iTunes Terms of Service,the service and certain apps may allow you to purchase access to content or service on subscription basis paid subscription
102,iTunes Terms of Service,paid subscription automatically renew until cancelled in the manage subscription section of your account setting
103,iTunes Terms of Service,to learn more about cancelling your subscription visit http support apple com ht202039 we will notify you if the price of paid subscription increase and if required seek your consent to continue
104,iTunes Terms of Service,you will be charged no more than 24 hour prior to the start of the latest paid subscription period
105,iTunes Terms of Service,if we cannot charge your payment method for any reason such a expiration or insufficient fund and you have not cancelled the paid subscription you remain responsible for any uncollected amount and we will attempt to charge the payment method a you may update your payment method information
106,iTunes Terms of Service,this may result in change to the start of your next paid subscription period and may change the date on which you are billed for each period we reserve the right to cancel your paid subscription if we are unable to successfully charge your payment method to renew your subscription certain paid subscription may offer free trial prior to charging your payment method
107,iTunes Terms of Service,if you decide to unsubscribe from paid subscription before we start charging your payment method cancel the subscription at least 24 hour before the free trial end
109,iTunes Terms of Service,if you start free trial to paid subscription offered by apple a content provider an apple paid subscription and cancel before it end you cannot reactivate the free trial
110,iTunes Terms of Service,free trial or free offer to apple paid subscription excluding icloud cannot be combined with any free trial or offer of apple one
111,iTunes Terms of Service,if you are in free trial or free offer for any apple paid subscription and you subscribe to apple one your free trial or offer will not be paused even if you have access to such apple paid subscription through your apple one subscription
112,iTunes Terms of Service,you acknowledge that your free trial or free offer may expire while you are paid subscriber to apple one and apple shall have no obligation to reinstate reimburse or otherwise compensate you for any part of such expired free trial or free offer
113,iTunes Terms of Service,when your paid subscription to any service end you will lose access to any functionality or content of that service that requires paid subscription
114,iTunes Terms of Service,content and service availability
115,iTunes Terms of Service,term found in this agreement that relate to service content type feature or functionality not available in your home country are not applicable to you unless and until they become available to you
116,iTunes Terms of Service,to see the content type available to you in your home country go to the service or visit http support apple com ht204411
117,iTunes Terms of Service,certain service and content available to you in your home country may not be available to you when traveling outside of your home country
118,iTunes Terms of Service,third party device and equipment
119,iTunes Terms of Service,if you use our service on non apple branded device you may not be able to access all feature or content type
120,iTunes Terms of Service,term in this agreement relating to unavailable feature or content type are not applicable to you
121,iTunes Terms of Service,if you later choose to access our service from an apple branded device you agree that all term of this agreement will apply to your use on such device additionally certain service may require direct or suggest you use third party equipment in some circumstance and or for certain activity
122,iTunes Terms of Service,such use is subject to the term and condition of such equipment and should be made in accordance with the applicable manufacturer instruction
124,iTunes Terms of Service,your submission to our service
125,iTunes Terms of Service,our service may allow you to submit or post material such a comment rating and review picture video and podcasts including associated metadata and artwork
126,iTunes Terms of Service,your use of such feature must comply with the submission guideline below which may be updated from time to time
127,iTunes Terms of Service,if you see material that do not comply with the submission guideline please use the report concern feature
128,iTunes Terms of Service,you hereby grant apple worldwide royalty free perpetual nonexclusive license to use the material you submit within the service and related marketing and apple internal purpose
129,iTunes Terms of Service,apple may monitor and decide to remove or edit any submitted material
130,iTunes Terms of Service,submission guideline you may not use the service to
131,iTunes Terms of Service,post any material that you do not have permission right or license to use or ii infringe on the right of any third party
132,iTunes Terms of Service,post objectionable offensive unlawful deceptive inaccurate or harmful content
133,iTunes Terms of Service,post personal private or confidential information belonging to others
134,iTunes Terms of Service,request personal information from minor
135,iTunes Terms of Service,impersonate or misrepresent your affiliation with another person or entity
136,iTunes Terms of Service,post or transmit spam including but not limited to unsolicited or unauthorized advertising promotional material or informational announcement
137,iTunes Terms of Service,post modify or remove rating or review in exchange for any kind of compensation or incentive
138,iTunes Terms of Service,post fake rating or review
139,iTunes Terms of Service,plan or engage in any illegal fraudulent or manipulative activity
141,iTunes Terms of Service,family sharing
142,iTunes Terms of Service,the organizer of family organizer must be 18 year or older and the parent or legal guardian of any family member under age 13 or the equivalent minimum age in their home country a set forth in the registration process
143,iTunes Terms of Service,apple device are required for access to all of the family sharing feature
144,iTunes Terms of Service,purchase sharing family sharing purchase sharing feature allows you to share eligible content among up to six member of family
145,iTunes Terms of Service,the organizer invite other member to participate and agrees to pay for all transaction initiated by family member
146,iTunes Terms of Service,the organizer payment method is used to pay for any transaction initiated by family member except when the family member account ha store credit which is always used first
147,iTunes Terms of Service,family member are acting a agent for the organizer when the organizer payment method is used
148,iTunes Terms of Service,the organizer hereby agrees 1 to pay for such transaction and 2 that transaction initiated by family member are authorized
149,iTunes Terms of Service,organizer are responsible for complying with their payment method contract and assume all risk related to sharing access to the payment method with family member
150,iTunes Terms of Service,a receipt or invoice for any family member transaction is sent to the initiating family member and the organizer
152,iTunes Terms of Service,ask to buy ask to buy is convenient feature that allows an organizer to approve transaction initiated by family member under age 18 or the equivalent age of majority in your home country
153,iTunes Terms of Service,the organizer must be the parent or legal guardian of any family member for whom ask to buy is activated
154,iTunes Terms of Service,content shared by family member or acquired via content code may not be subject to ask to buy
155,iTunes Terms of Service,family member change when family member leaf or is removed from the family the remaining family member may no longer be able to access the former member content including content acquired with the organizer payment method
156,iTunes Terms of Service,family sharing rule you can only belong to one family at time and may join any family no more than twice per year
157,iTunes Terms of Service,you can change the apple id you associate with family no more than once every 90 day
158,iTunes Terms of Service,all family member must share the same home country
159,iTunes Terms of Service,not all content including in app purchase subscription and some previously acquired apps are eligible for purchase sharing apple tv apple tv channel apple one family apple one premier apple music family apple arcade and apple news subscription are automatically enabled for family sharing subscription shared by family may be subject to content usage limitation on per subscription basis
161,iTunes Terms of Service,personalized recommendation feature
162,iTunes Terms of Service,the service may recommend content to you based on your downloads purchase and other activity
163,iTunes Terms of Service,you may opt out from receiving such personalized recommendation for some service in your account setting
164,iTunes Terms of Service,some recommendation feature may require your permission before they are turned on
165,iTunes Terms of Service,if you turn on these feature you will be asked to give apple permission to collect and store certain data including but not limited to data about your device activity location and usage
166,iTunes Terms of Service,please carefully read the information presented when you turn on these feature
168,iTunes Terms of Service,additional itunes store term
169,iTunes Terms of Service,season pas and multi pas
170,iTunes Terms of Service,a pas allows you to purchase and receive television content a it becomes available
171,iTunes Terms of Service,a season pas applies to television content that ha limited number of episode per season
172,iTunes Terms of Service,a multi pas applies to television content that is available on an ongoing basis
173,iTunes Terms of Service,the full price of season pas or multi pas is charged at the time of the transaction
174,iTunes Terms of Service,season pas or multi pas content is available for download up to 90 day after the last episode becomes available
175,iTunes Terms of Service,if automatic renewal is selected when you obtain multi pas you will be charged the full price of each subsequent multi pas cycle
176,iTunes Terms of Service,you can turn off automatic renewal at least 24 hour prior to the beginning of the next multi pas cycle in your account setting
177,iTunes Terms of Service,if content provider delivers to apple fewer tv episode than planned when you purchased season pas we will credit to your apple id the retail value of the corresponding number of episode that were not provided to apple
179,iTunes Terms of Service,additional app store term excluding apple arcade apps
180,iTunes Terms of Service,license of app store content
181,iTunes Terms of Service,app license are provided to you by apple or third party developer app provider
182,iTunes Terms of Service,if you are customer of apple distribution international ltd the merchant of record is apple distribution international ltd which mean that you acquire the app license from apple distribution international ltd but the app is licensed by the app provider
183,iTunes Terms of Service,an app licensed by apple is an apple app an app licensed by an app provider is third party app apple act a an agent for app provider in providing the app store and is not party to the sale contract or user agreement between you and the app provider
184,iTunes Terms of Service,any app that you acquire is governed by the licensed application end user license agreement standard eula set forth below unless apple or the app provider provides an overriding custom license agreement custom eula
185,iTunes Terms of Service,the app provider of any third party app is solely responsible for it content warranty and claim that you may have related to the third party app
186,iTunes Terms of Service,you acknowledge and agree that apple is third party beneficiary of the standard eula or custom eula applicable to each third party app and may therefore enforce such agreement
187,iTunes Terms of Service,certain apps such a sticker and imessage apps may not appear on the device springboard but can be accessed and used in the message app drawer
188,iTunes Terms of Service,in app purchase
189,iTunes Terms of Service,apps may offer content service or functionality for use within such apps in app purchase
190,iTunes Terms of Service,in app purchase that are consumed during the use of the app for example virtual gem cannot be transferred among device and can be downloaded only once
191,iTunes Terms of Service,you must authenticate your account before making in app purchase separate from any authentication to obtain other content by entering your password or using touch id or face id
192,iTunes Terms of Service,you will be able to make additional in app purchase for fifteen minute without re authenticating unless you ve asked u to require password for every purchase or have enabled touch id or face id
193,iTunes Terms of Service,you can turn off the ability to make in app purchase by following these instruction http support apple com ht201304
194,iTunes Terms of Service,app maintenance and support
195,iTunes Terms of Service,apple is responsible for providing maintenance and support for apple apps only or a required under applicable law
196,iTunes Terms of Service,app provider are responsible for providing maintenance and support for third party apps
197,iTunes Terms of Service,app bundle
198,iTunes Terms of Service,some apps may be sold together a bundle app bundle
199,iTunes Terms of Service,the price displayed with an app bundle is the price you will be charged upon purchasing the app bundle
200,iTunes Terms of Service,the app bundle price may be reduced to account for apps you have already purchased or acquired but may include minimum charge to complete the app bundle
201,iTunes Terms of Service,licensed application end user license agreement
202,iTunes Terms of Service,apps made available through the app store are licensed not sold to you
203,iTunes Terms of Service,your license to each app is subject to your prior acceptance of either this licensed application end user license agreement standard eula or custom end user license agreement between you and the application provider custom eula if one is provided
204,iTunes Terms of Service,your license to any apple app under this standard eula or custom eula is granted by apple and your license to any third party app under this standard eula or custom eula is granted by the application provider of that third party app
205,iTunes Terms of Service,any app that is subject to this standard eula is referred to herein a the licensed application the application provider or apple a applicable licensor reserve all right in and to the licensed application not expressly granted to you under this standard eula
207,iTunes Terms of Service,scope of license licensor grant to you nontransferable license to use the licensed application on any apple branded product that you own or control and a permitted by the usage rule
208,iTunes Terms of Service,the term of this standard eula will govern any content material or service accessible from or purchased within the licensed application a well a upgrade provided by licensor that replace or supplement the original licensed application unless such upgrade is accompanied by custom eula
209,iTunes Terms of Service,except a provided in the usage rule you may not distribute or make the licensed application available over network where it could be used by multiple device at the same time
210,iTunes Terms of Service,you may not transfer redistribute or sublicense the licensed application and if you sell your apple device to third party you must remove the licensed application from the apple device before doing so
211,iTunes Terms of Service,you may not copy except a permitted by this license and the usage rule reverse engineer disassemble attempt to derive the source code of modify or create derivative work of the licensed application any update or any part thereof except a and only to the extent that any foregoing restriction is prohibited by applicable law or to the extent a may be permitted by the licensing term governing use of any open sourced component included with the licensed application
213,iTunes Terms of Service,consent to use of data you agree that licensor may collect and use technical data and related information including but not limited to technical information about your device system and application software and peripheral that is gathered periodically to facilitate the provision of software update product support and other service to you if any related to the licensed application
214,iTunes Terms of Service,licensor may use this information a long a it is in form that doe not personally identify you to improve it product or to provide service or technology to you
216,iTunes Terms of Service,termination
217,iTunes Terms of Service,this standard eula is effective until terminated by you or licensor
218,iTunes Terms of Service,your right under this standard eula will terminate automatically if you fail to comply with any of it term
220,iTunes Terms of Service,external service
221,iTunes Terms of Service,the licensed application may enable access to licensor and or third party service and website collectively and individually external service
222,iTunes Terms of Service,you agree to use the external service at your sole risk
223,iTunes Terms of Service,licensor is not responsible for examining or evaluating the content or accuracy of any third party external service and shall not be liable for any such third party external service
224,iTunes Terms of Service,data displayed by any licensed application or external service including but not limited to financial medical and location information is for general informational purpose only and is not guaranteed by licensor or it agent
225,iTunes Terms of Service,you will not use the external service in any manner that is inconsistent with the term of this standard eula or that infringes the intellectual property right of licensor or any third party
226,iTunes Terms of Service,you agree not to use the external service to harass abuse stalk threaten or defame any person or entity and that licensor is not responsible for any such use
227,iTunes Terms of Service,external service may not be available in all language or in your home country and may not be appropriate or available for use in any particular location
228,iTunes Terms of Service,to the extent you choose to use such external service you are solely responsible for compliance with any applicable law
229,iTunes Terms of Service,licensor reserve the right to change suspend remove disable or impose access restriction or limit on any external service at any time without notice or liability to you
231,iTunes Terms of Service,no warranty you expressly acknowledge and agree that use of the licensed application is at your sole risk
232,iTunes Terms of Service,to the maximum extent permitted by applicable law the licensed application and any service performed or provided by the licensed application are provided a is and a available with all fault and without warranty of any kind and licensor hereby disclaims all warranty and condition with respect to the licensed application and any service either express implied or statutory including but not limited to the implied warranty and or condition of merchantability of satisfactory quality of fitness for particular purpose of accuracy of quiet enjoyment and of noninfringement of third party right
233,iTunes Terms of Service,no oral or written information or advice given by licensor or it authorized representative shall create warranty
234,iTunes Terms of Service,should the licensed application or service prove defective you assume the entire cost of all necessary servicing repair or correction
235,iTunes Terms of Service,some jurisdiction do not allow the exclusion of implied warranty or limitation on applicable statutory right of consumer so the above exclusion and limitation may not apply to you
237,iTunes Terms of Service,limitation of liability
238,iTunes Terms of Service,to the extent not prohibited by law in no event shall licensor be liable for personal injury or any incidental special indirect or consequential damage whatsoever including without limitation damage for loss of profit loss of data business interruption or any other commercial damage or loss arising out of or related to your use of or inability to use the licensed application however caused regardless of the theory of liability contract tort or otherwise and even if licensor ha been advised of the possibility of such damage
239,iTunes Terms of Service,some jurisdiction do not allow the limitation of liability for personal injury or of incidental or consequential damage so this limitation may not apply to you
240,iTunes Terms of Service,in no event shall licensor total liability to you for all damage other than a may be required by applicable law in case involving personal injury exceed the amount of fifty dollar 50 00
241,iTunes Terms of Service,the foregoing limitation will apply even if the above stated remedy fails of it essential purpose
243,iTunes Terms of Service,you may not use or otherwise export or re export the licensed application except a authorized by united state law and the law of the jurisdiction in which the licensed application wa obtained
244,iTunes Terms of Service,in particular but without limitation the licensed application may not be exported or re exported into any s embargoed country or to anyone on the s
245,iTunes Terms of Service,treasury department specially designated national list or the s
246,iTunes Terms of Service,department of commerce denied person list or entity list
247,iTunes Terms of Service,by using the licensed application you represent and warrant that you are not located in any such country or on any such list
248,iTunes Terms of Service,you also agree that you will not use these product for any purpose prohibited by united state law including without limitation the development design manufacture or production of nuclear missile or chemical or biological weapon
250,iTunes Terms of Service,the licensed application and related documentation are commercial item a that term is defined at 48 f
251,iTunes Terms of Service,2 101 consisting of commercial computer software and commercial computer software documentation a such term are used in 48 f
252,iTunes Terms of Service,12 212 or 48 f
253,iTunes Terms of Service,227 7202 a applicable
254,iTunes Terms of Service,consistent with 48 f
255,iTunes Terms of Service,12 212 or 48 f
256,iTunes Terms of Service,227 7202 1 through 227 7202 4 a applicable the commercial computer software and commercial computer software documentation are being licensed to s
257,iTunes Terms of Service,government end user only a commercial item and with only those right a are granted to all other end user pursuant to the term and condition herein
258,iTunes Terms of Service,unpublished right reserved under the copyright law of the united state
260,iTunes Terms of Service,except to the extent expressly provided in the following paragraph this agreement and the relationship between you and apple shall be governed by the law of the state of california excluding it conflict of law provision
261,iTunes Terms of Service,you and apple agree to submit to the personal and exclusive jurisdiction of the court located within the county of santa clara california to resolve any dispute or claim arising from this agreement
262,iTunes Terms of Service,if you are not u
263,iTunes Terms of Service,citizen
264,iTunes Terms of Service,you do not reside in the s
265,iTunes Terms of Service,you are not accessing the service from the s
266,iTunes Terms of Service,and you are citizen of one of the country identified below you hereby agree that any dispute or claim arising from this agreement shall be governed by the applicable law set forth below without regard to any conflict of law provision and you hereby irrevocably submit to the non exclusive jurisdiction of the court located in the state province or country identified below whose law governs
267,iTunes Terms of Service,if you are citizen of any european union country or switzerland norway or iceland the governing law and forum shall be the law and court of your usual place of residence
268,iTunes Terms of Service,specifically excluded from application to this agreement is that law known a the united nation convention on the international sale of good
270,iTunes Terms of Service,additional term for certain content acquired from third party
271,iTunes Terms of Service,some content available in certain service are acquired by you from the third party provider of such content a displayed on the product page and or during the acquisition process for the relevant content not apple for example apple book content is acquired from book publisher not apple
272,iTunes Terms of Service,in such case apple act a an agent for the content provider in providing the content to you and therefore apple is not party to the transaction between you and the content provider
273,iTunes Terms of Service,however if you are customer of apple distribution international ltd apple distribution international ltd
274,iTunes Terms of Service,is the merchant of record for the content you acquire from certain service g apple book but such content is licensed by the content provider the content provider reserve the right to enforce the term of use relating to such content
275,iTunes Terms of Service,the content provider is solely responsible for such content any warranty to the extent that such warranty have not been disclaimed and any claim that you or any other party may have relating to such content
277,iTunes Terms of Service,additional apple music term
278,iTunes Terms of Service,icloud music library is an apple music feature that allows you to access your matched or uploaded song playlist and music video acquired from apple music the itunes store or another source icloud music library content on your apple music enabled device
279,iTunes Terms of Service,icloud music library is turned on automatically when you set up your apple music membership
280,iTunes Terms of Service,icloud music library collect information about your icloud music library content
281,iTunes Terms of Service,this information is associated with your apple id and compared to icloud music library content currently available on apple music
282,iTunes Terms of Service,icloud music library content that is not matched is uploaded to apple icloud music library server in format determined by apple
283,iTunes Terms of Service,you can upload up to 100 000 song
284,iTunes Terms of Service,song acquired from the itunes store or apple music do not count against this limit
285,iTunes Terms of Service,song that do not meet certain criterion for example excessively large file or that are not authorized for your device are not eligible for icloud music library
286,iTunes Terms of Service,when you use icloud music library apple log information such a the track you play stop or skip the device you use and the time and duration of playback
287,iTunes Terms of Service,you agree to use icloud music library only for lawfully acquired content
288,iTunes Terms of Service,icloud music library is provided on an a is basis and could contain error or inaccuracy
289,iTunes Terms of Service,you should back up your data and information prior to using icloud music library
290,iTunes Terms of Service,if you are not an apple music member you may purchase an itunes match subscription which is subject to the term set forth in this section
291,iTunes Terms of Service,when your apple music membership end you will lose access to to your icloud music library including icloud music library content that is uploaded to icloud music library server
293,iTunes Terms of Service,additional apple fitness term
294,iTunes Terms of Service,apple fitness is for entertainment and or informational purpose only and is not intended to provide any medical advice
295,iTunes Terms of Service,you should always seek the advice of an appropriately qualified healthcare professional regarding the safety and advisability of any given activity or any specific medical condition or symptom
297,iTunes Terms of Service,carrier membership
298,iTunes Terms of Service,where available you may be offered to purchase service membership from your wireless carrier carrier membership
299,iTunes Terms of Service,if you purchase carrier membership your carrier is the merchant of record which mean that you acquire the service license from your carrier which will bill you for the cost of your service membership but the service is provided by apple
300,iTunes Terms of Service,your purchase relationship with the carrier is governed by the carrier term and condition not this agreement and any billing dispute related to carrier membership must be directed to your carrier not apple
301,iTunes Terms of Service,by using service through carrier membership you agree that your carrier may exchange your carrier account information telephone number and subscription information with apple and that apple may use this information to determine the status of your carrier membership
303,iTunes Terms of Service,miscellaneous term applicable to all service
304,iTunes Terms of Service,definition of apple
305,iTunes Terms of Service,depending on your home country apple mean
306,iTunes Terms of Service,apple inc located at one apple park way cupertino california for user in the united state including puerto rico
307,iTunes Terms of Service,apple canada inc located at 120 bremner blvd suite 1600 toronto on m5j 0a8 canada for user in canada
308,iTunes Terms of Service,apple service latam llc located at 1 alhambra plaza ste 700 coral gable florida for user in mexico central or south america or any caribbean country or territory excluding puerto rico
309,iTunes Terms of Service,itunes k located at roppongi hill 6 10 1 roppongi minato ku tokyo 106 6140 tokyo for user in japan
310,iTunes Terms of Service,apple pty limited located at level 3 20 martin place sydney nsw 2000 australia for user in australia or new zealand including in any of their territory or affiliated jurisdiction
312,iTunes Terms of Service,apple distribution international ltd located at hollyhill industrial estate hollyhill cork republic of ireland for all other user
313,iTunes Terms of Service,contract change
314,iTunes Terms of Service,apple reserve the right at any time to modify this agreement and to add new or additional term or condition on your use of the service
315,iTunes Terms of Service,such modification and additional term and condition will be effective immediately and incorporated into this agreement
316,iTunes Terms of Service,your continued use of the service will be deemed acceptance thereof
317,iTunes Terms of Service,third party material
318,iTunes Terms of Service,apple is not responsible or liable for third party material included within or linked from the content or the service
319,iTunes Terms of Service,intellectual property
320,iTunes Terms of Service,you agree that the service including but not limited to content graphic user interface audio clip video clip editorial content and the script and software used to implement the service contain proprietary information and material that is owned by apple and or it licensors and is protected by applicable intellectual property and other law including but not limited to copyright
321,iTunes Terms of Service,you agree that you will not use such proprietary information or material in any way whatsoever except for use of the service for personal noncommercial us in compliance with this agreement
322,iTunes Terms of Service,no portion of the service may be reproduced in any form or by any mean except a expressly permitted by this agreement
323,iTunes Terms of Service,you agree not to modify rent loan sell or distribute the service or content in any manner and you shall not exploit the service in any manner not expressly authorized
324,iTunes Terms of Service,the apple name the apple logo itunes itunes store app store apple book apple music apple tv apple tv apple arcade apple news apple news apple one apple podcasts and other apple trademark service mark graphic and logo used in connection with the service are trademark or registered trademark of apple in the s
325,iTunes Terms of Service,and other country throughout the world
326,iTunes Terms of Service,you are granted no right or license with respect to any of the aforesaid trademark
327,iTunes Terms of Service,copyright
328,iTunes Terms of Service,unless otherwise noted service and content provided by apple are apple inc
329,iTunes Terms of Service,and it subsidiary
330,iTunes Terms of Service,if you believe that any content available through the service infringe copyright claimed by you please contact apple at the following location
331,iTunes Terms of Service,third party apps http www apple com legal internet service itunes appstorenotices
332,iTunes Terms of Service,apple book http www apple com legal internet service itunes applebooksnotices
333,iTunes Terms of Service,apple tv http www apple com legal internet service itunes appletvplusnotices
334,iTunes Terms of Service,apple news http www apple com legal internet service itunes applenewsnotices
335,iTunes Terms of Service,all other service including but not limited to itunes store apple music and apple podcasts http www apple com legal internet service itunes itunesstorenotices
336,iTunes Terms of Service,termination and suspension of service
337,iTunes Terms of Service,if you fail or apple suspect that you have failed to comply with any of the provision of this agreement apple may without notice to you terminate this agreement and or your apple id and you will remain liable for all amount due under your apple id up to and including the date of termination
338,iTunes Terms of Service,and or ii terminate your license to the software
339,iTunes Terms of Service,and or iii preclude your access to the service
340,iTunes Terms of Service,apple further reserve the right to modify suspend or discontinue the service or any part or content thereof at any time with or without notice to you and apple will not be liable to you or to any third party should it exercise such right
341,iTunes Terms of Service,disclaimer of warranty
342,iTunes Terms of Service,liability limitation
343,iTunes Terms of Service,apple doe not guarantee represent or warrant that your use of the service will be uninterrupted or error free and you agree that from time to time apple may remove the service for indefinite period of time cancel the service at any time or otherwise limit or disable your access to the service without notice to you
