ID,Vendor,Text
201,Wikipedia Privacy,for example we use this information to administer the site provide greater security and fight vandalism
202,Wikipedia Privacy,optimize mobile application customize content and set language preference test feature to see what work and improve performance
203,Wikipedia Privacy,understand how user interact with the wikimedia site track and study use of various feature gain understanding about the demographic of the different wikimedia site and analyze trend
204,Wikipedia Privacy,back to top information we collect we use variety of commonly used technology like cooky to understand how you use the wikimedia site make our service safer and easier to use and to help create better and more customizable experience for you
205,Wikipedia Privacy,we actively collect some type of information with variety of commonly used technology
206,Wikipedia Privacy,these generally include tracking pixel javascript and variety of locally stored data technology such a cooky and local storage
207,Wikipedia Privacy,we realize that some of these technology do not have the best reputation in town and can be used for le than noble purpose
208,Wikipedia Privacy,so we want to be a clear a we can about why we use these method and the type of information we collect with them
209,Wikipedia Privacy,depending on which technology we use locally stored data can be anything from text picture and whole article a we explain further below to personal information like your ip address and information about your use of the wikimedia site like your username or the time of your visit
210,Wikipedia Privacy,we use this information to make your experience with the wikimedia site safer and better to gain greater understanding of user preference and their interaction with the wikimedia site and to generally improve our service
211,Wikipedia Privacy,we will never use third party cooky unless we get your permission to do so
212,Wikipedia Privacy,if you ever come across third party data collection tool that ha not been authorized by you such a one that may have been mistakenly placed by another user or administrator please report it to u at privacy wikimedia
214,Wikipedia Privacy,expandmore on locally stored data locally stored data javascript and tracking pixel help u do thing like provide you with customizable experience such a using cooky to know your language preference to remember the user preference you set so we can provide you with the customized look and feel that you want and to tell you about interesting wikimedia issue and event in your area
215,Wikipedia Privacy,deliver more relevant content to you faster
216,Wikipedia Privacy,for example we use local storage to store your most recently read article directly on your device so they can be retrieved quickly
217,Wikipedia Privacy,also we use cooky to learn about the topic searched so that we can optimize the search result we deliver to you
218,Wikipedia Privacy,understand how you use the wikimedia site so that we know what work and what is useful
219,Wikipedia Privacy,for example we might use cooky to learn about the list of article you are following on your watchlist so that we can recommend similar article that you may be interested in
220,Wikipedia Privacy,understand how you use the wikimedia site across different device so that we can make our varied wikimedia site more efficient and effective for you
221,Wikipedia Privacy,make the wikimedia site more convenient to use such a by using cooky to maintain your session when you log in or to remember your username in the login field
222,Wikipedia Privacy,want to know even more you can read more about some of the specific cooky we use when they expire and what we use them for in our faq
223,Wikipedia Privacy,we believe this data collection help improve your user experience but you may remove or disable some or all locally stored data through your browser setting depending on your browser
224,Wikipedia Privacy,you can learn more about some option you have in our faq
225,Wikipedia Privacy,while locally stored data may not be necessary to use our site some feature will not function properly if you disable locally stored data
226,Wikipedia Privacy,while the example above concerning information about you collected through the use of data collection tool are kept confidential in accordance with this policy please note that some information about the action taken by your username is made publicly available through public log alongside action taken by other user
227,Wikipedia Privacy,for example public log may include the date your account wa created on wikimedia site along with the date that other account were created on wikimedia site
228,Wikipedia Privacy,back to top how we use information we receive from you we and our service provider use your information for the legitimate purpose of pursuing our charitable mission including expandoperating the wikimedia site sharing your contribution and administering our service
229,Wikipedia Privacy,to help you share your knowledge with the world and add new feature to our service
230,Wikipedia Privacy,to arrange access to your account and provide you with related service
231,Wikipedia Privacy,to send administrative information to you such a change to our policy
232,Wikipedia Privacy,to allow you to send message to another person if you choose to do so
233,Wikipedia Privacy,direct communication between user such a message sent through the email this user feature to the extent such communication are nonpublic and stored in or in transit through wikimedia foundation system are kept confidential by u except a provided in this policy
234,Wikipedia Privacy,we engage in these activity to manage our relationship with you because we have legitimate interest and or to comply with our legal obligation
235,Wikipedia Privacy,expandproviding customized service
236,Wikipedia Privacy,to provide to you custom content notice and setting and to enhance your experience with the wikimedia site
237,Wikipedia Privacy,we will customize the service in some instance at your direction
238,Wikipedia Privacy,in all instance in keeping with our legitimate charitable purpose of pursuing our mission
239,Wikipedia Privacy,expandsending email with news update survey and communication about item we believe may be of interest to you
240,Wikipedia Privacy,to let you know about thing that are happening with the wikimedia foundation the wikimedia site or the wikimedia movement
241,Wikipedia Privacy,to alert you when there ha been change to an article that you have decided to follow
242,Wikipedia Privacy,we will send these type of email to you only with your consent
243,Wikipedia Privacy,we do not sell rent or use your email address to advertise third party product or service to you
244,Wikipedia Privacy,you can manage what kind of notification you receive and how often you receive them by going to your notification preference
245,Wikipedia Privacy,you can learn more about email and notification and how to change your preference in our faq
246,Wikipedia Privacy,expandsending optional survey and requesting feedback
247,Wikipedia Privacy,we will always tell you at the time we give you an opportunity to share your thought how we plan on using your answer and any personal information you provide
248,Wikipedia Privacy,your response to our survey and feedback request are always optional
249,Wikipedia Privacy,we will email these type of request to you only with your consent
250,Wikipedia Privacy,you can manage what kind of notification you receive and how often you receive them by going to your notification preference
251,Wikipedia Privacy,you can learn more about email and notification and how to change your preference in our faq
252,Wikipedia Privacy,expandimproving the wikimedia site and making your user experience safer and better
253,Wikipedia Privacy,to use your public contribution either aggregated with the public contribution of others or individually to create new feature or data related product for you or to learn more about how the wikimedia site are used
254,Wikipedia Privacy,for research and analytics
255,Wikipedia Privacy,to fight spam identity theft malware and other kind of abuse
256,Wikipedia Privacy,to optimize mobile and other application
257,Wikipedia Privacy,to test feature to see what work understand how user interact with the wikimedia site track and study use of various feature gain understanding about the demographic of the different wikimedia site and analyze trend
258,Wikipedia Privacy,we engage in these activity to further our legitimate charitable purpose and or to comply with our legal obligation
259,Wikipedia Privacy,back to top other location information gps amp
260,Wikipedia Privacy,other location technology a stated above we can use commonly used location technology to show you more relevant content
261,Wikipedia Privacy,for example our mobile apps can identify article from the wikimedia site about point of interest near your location
262,Wikipedia Privacy,a reminder you can deactivate our access to these location technology at any time and still use the wikimedia site
263,Wikipedia Privacy,back to top metadata a stated above we may automatically receive location data from your device
264,Wikipedia Privacy,for example if you upload photo using the wikimedia common mobile app please be aware that the default setting on your mobile device typically result in the metadata associated with your photo being included in the upload
265,Wikipedia Privacy,a reminder if you do not want metadata sent to u and made public at the time of your upload please change your setting on your device
266,Wikipedia Privacy,back to top ip address when you visit any wikimedia site we automatically receive the ip address of the device or your proxy server you are using to access the internet which could be used to infer your geographical location
267,Wikipedia Privacy,we keep ip address confidential except a provided in this policy
268,Wikipedia Privacy,if you are visiting wikimedia site with your mobile device we may use your ip address to provide anonymized or aggregated information to service provider regarding the volume of usage in certain area
269,Wikipedia Privacy,we use this location information to make your experience with the wikimedia site safer and better to gain greater understanding of user preference and their interaction with the wikimedia site and to generally improve our service
270,Wikipedia Privacy,for example we use this information to provide greater security optimize mobile application and learn how to expand and better support wikimedia community
271,Wikipedia Privacy,we also use personal information in the manner described in the section of this policy titled for legal reason and to protect you ourselves amp
272,Wikipedia Privacy,others
273,Wikipedia Privacy,back to top sharing when may we share your information we may share your information when you give u specific permission to do so for legal reason and in the other circumstance described below
274,Wikipedia Privacy,with your permission we share your information when you give u specific permission to do so
275,Wikipedia Privacy,we share your information for particular purpose if you agree
276,Wikipedia Privacy,you can find more information in the list of example in our faq
277,Wikipedia Privacy,back to top for legal reason we will disclose your information in response to an official legal process only if we believe it to be legally valid
278,Wikipedia Privacy,we will notify you of such request when possible
279,Wikipedia Privacy,we will access use preserve and or disclose your personal information if we reasonably believe it necessary to satisfy valid and legally enforceable warrant subpoena court order law or regulation or other judicial or administrative order
280,Wikipedia Privacy,however if we believe that particular request for disclosure of user information is legally invalid or an abuse of the legal system and the affected user doe not intend to oppose the disclosure themselves we will try our best to fight it
281,Wikipedia Privacy,we are committed to notifying you via email at least ten 10 calendar day when possible before we disclose your personal information in response to legal demand
282,Wikipedia Privacy,however we may only provide notice if we are not legally restrained from contacting you there is no credible threat to life or limb that is created or increased by disclosing the request and you have provided u with an email address
283,Wikipedia Privacy,nothing in this privacy policy is intended to limit any legal objection or defense you may have to third party request whether it be civil criminal or governmental to disclose your information
284,Wikipedia Privacy,we recommend seeking the advice of legal counsel immediately if such request is made involving you
285,Wikipedia Privacy,for more information see our subpoena faq
286,Wikipedia Privacy,back to top if the organization is transferred really unlikely in the unlikely event that the ownership of the foundation change we will provide you 30 day notice before any personal information is transferred to the new owner or becomes subject to different privacy policy
287,Wikipedia Privacy,in the extremely unlikely event that ownership of all or substantially all of the foundation change or we go through reorganization such a merger consolidation or acquisition we will continue to keep your personal information confidential except a provided in this policy and provide notice to you via the wikimedia site and notification on wikimediaannounce or similar mailing list at least thirty 30 calendar day before any personal information is transferred or becomes subject to different privacy policy
288,Wikipedia Privacy,back to top to protect you ourselves amp
289,Wikipedia Privacy,others we or user with certain administrative right may disclose information that is reasonably necessary to enforce or investigate potential violation of the wikimedia foundation or community based policy protect our organization infrastructure employee contractor or the public
290,Wikipedia Privacy,or prevent imminent or serious bodily harm or death to person
291,Wikipedia Privacy,we or particular user with certain administrative right a described below may need to share your personal information if it is reasonably believed to be necessary to enforce or investigate potential violation of our term of use this privacy policy or any wikimedia foundation or user community based policy
292,Wikipedia Privacy,we may also need to access and share information to investigate and defend ourselves against legal threat or action
293,Wikipedia Privacy,wikimedia site are collaborative with user writing most of the policy and selecting from amongst themselves people to hold certain administrative right
294,Wikipedia Privacy,these right may include access to limited amount of otherwise nonpublic information about recent contribution and activity by other user
295,Wikipedia Privacy,they use this access to help protect against vandalism and abuse fight harassment of other user and generally try to minimize disruptive behavior on the wikimedia site
296,Wikipedia Privacy,these various user selected administrative group have their own privacy and confidentiality guideline but all such group are supposed to agree to follow our access to nonpublic information policy
297,Wikipedia Privacy,these user selected administrative group are accountable to other user through check and balance user are selected through community driven process and overseen by their peer through logged history of their action
298,Wikipedia Privacy,however the legal name of these user are not known to the wikimedia foundation
299,Wikipedia Privacy,we hope that this never come up but we may disclose your personal information if we believe that it reasonably necessary to prevent imminent and serious bodily harm or death to person or to protect our organization employee contractor user or the public
300,Wikipedia Privacy,we may also disclose your personal information if we reasonably believe it necessary to detect prevent or otherwise ass and address potential spam malware fraud abuse unlawful activity and security or technical concern
301,Wikipedia Privacy,check out the list of example in our faq for more information
302,Wikipedia Privacy,back to top to our service provider we may disclose personal information to our third party service provider or contractor to help run or improve the wikimedia site and provide service in support of our mission
303,Wikipedia Privacy,a hard a we may try we can do it all
304,Wikipedia Privacy,so sometimes we use third party service provider or contractor who help run or improve the wikimedia site for you and other user
305,Wikipedia Privacy,we give access to your personal information to these provider or contractor a needed to perform their service for u or to use their tool and service
306,Wikipedia Privacy,we put requirement such a confidentiality agreement in place to help ensure that these service provider treat your information consistently with and no le protective of your privacy than the principle of this policy
307,Wikipedia Privacy,check out the list of example in our faq
308,Wikipedia Privacy,if you are visiting wikimedia site with your mobile device we use your ip address to provide anonymized or aggregated information to service provider regarding the volume of usage in certain area
309,Wikipedia Privacy,back to top to understand amp
310,Wikipedia Privacy,experiment we give volunteer developer and researcher access to system that contain your information to allow them to protect develop and contribute to the wikimedia site
311,Wikipedia Privacy,we also share non personal information or aggregated information with third party interested in studying the wikimedia site
312,Wikipedia Privacy,when we share information with third party for these purpose we put reasonable technical and contractual protection in place to protect your information consistent with this policy
313,Wikipedia Privacy,the open source software that power the wikimedia site depends on the contribution of volunteer software developer who spend time writing and testing code to help it improve and evolve with our user need
314,Wikipedia Privacy,to facilitate their work we give some developer limited access to system that contain your personal information but only a reasonably necessary for them to develop and contribute to the wikimedia site
315,Wikipedia Privacy,similarly we share non personal information or aggregated information with researcher scholar academic and other interested third party who wish to study the wikimedia site
316,Wikipedia Privacy,sharing this information help them understand usage viewing and demographic statistic and pattern
317,Wikipedia Privacy,they then can share their finding with u and our user so that we can all better understand and improve the wikimedia site
318,Wikipedia Privacy,when we give access to personal information to third party developer or researcher we put requirement such a reasonable technical and contractual protection in place to help ensure that these service provider treat your information consistently with the principle of this policy and in accordance with our instruction
319,Wikipedia Privacy,if these developer or researcher later publish their work or finding we ask that they not disclose your personal information
