ID,Vendor,Text
15,Google Terms of Service,although we give you permission to use our service we retain any intellectual property right we have in the service respect othersmany of our service allow you to interact with others we want to maintain respectful environment for everyone which mean you must follow these basic rule of conduct comply with applicable law including export control sanction and human trafficking law respect the right of others including privacy and intellectual property right don abuse or harm others or yourself or threaten or encourage such abuse or harm for example by misleading defrauding defaming bullying harassing or stalking others don abuse harm interfere with or disrupt the service
16,Google Terms of Service,our service specific additional term and policy provide additional detail about appropriate conduct that everyone using those service must follow if you find that others aren following these rule many of our service allow you to report abuse if we act on report of abuse we also provide fair process a described in the taking action in case of problem section permission to use your content
17,Google Terms of Service,some of our service are designed to let you upload submit store send receive or share your content you have no obligation to provide any content to our service and you re free to choose the content that you want to provide if you choose to upload or share content please make sure you have the necessary right to do so and that the content is lawful license
18,Google Terms of Service,your content remains yours which mean that you retain any intellectual property right that you have in your content for example you have intellectual property right in the creative content you make such a review you write or you may have the right to share someone else creative content if they ve given you their permission
19,Google Terms of Service,we need your permission if your intellectual property right restrict our use of your content you provide google with that permission through this license what covered
20,Google Terms of Service,this license cover your content if that content is protected by intellectual property right what not covered this license doesn affect your privacy right it only about your intellectual property right this license doesn cover these type of content publicly available factual information that you provide such a correction to the address of local business that information doesn require license because it considered common knowledge that everyone free to use feedback that you offer such a suggestion to improve our service feedback is covered in the service related communication section below scopethis license is worldwide which mean it valid anywhere in the world non exclusive which mean you can license your content to others royalty free which mean there are no fee for this license right
21,Google Terms of Service,this license allows google to host reproduce distribute communicate and use your content for example to save your content on our system and make it accessible from anywhere you go publish publicly perform or publicly display your content if you ve made it visible to others modify and create derivative work based on your content such a reformatting or translating it sublicense these right to other user to allow the service to work a designed such a enabling you to share photo with people you choose our contractor who ve signed agreement with u that are consistent with these term only for the limited purpose described in the purpose section below purpose
22,Google Terms of Service,this license is for the limited purpose of operating and improving the service which mean allowing the service to work a designed and creating new feature and functionality this includes using automated system and algorithm to analyze your content for spam malware and illegal content to recognize pattern in data such a determining when to suggest new album in google photo to keep related photo together to customize our service for you such a providing recommendation and personalized search result content and ad which you can change or turn off in ad setting this analysis occurs a the content is sent received and when it is stored using content you ve shared publicly to promote the service for example to promote google app we might quote review you wrote or to promote google play we might show screenshot of the app you offer in the play store developing new technology and service for google consistent with these term duration
23,Google Terms of Service,this license last for a long a your content is protected by intellectual property right
24,Google Terms of Service,if you remove from our service any content that covered by this license then our system will stop making that content publicly available in reasonable amount of time there are two exception if you already shared your content with others before removing it for example if you shared photo with friend who then made copy of it or shared it again then that photo may continue to appear in your friend google account even after you remove it from your google account if you make your content available through other company service it possible that search engine including google search will continue to find and display your content a part of their search result using google servicesyour google account
25,Google Terms of Service,if you meet these age requirement you can create google account for your convenience some service require that you have google account in order to work for example to use gmail you need google account so that you have place to send and receive your email
26,Google Terms of Service,you re responsible for what you do with your google account including taking reasonable step to keep your google account secure and we encourage you to regularly use the security checkup using google service on behalf of an organizationmany organization such a business non profit and school take advantage of our service to use our service on behalf of an organization an authorized representative of that organization must agree to these term your organization administrator may assign google account to you that administrator might require you to follow additional rule and may be able to access or disable your google account service related communication
27,Google Terms of Service,to provide you with our service we sometimes send you service announcement and other information to learn more about how we communicate with you see google privacy policy
28,Google Terms of Service,if you choose to give u feedback such a suggestion to improve our service we may act on your feedback without obligation to you content in google servicesyour content
29,Google Terms of Service,some of our service give you the opportunity to make your content publicly available for example you might post product or restaurant review that you wrote or you might upload blog post that you created see the permission to use your content section for more about your right in your content and how your content is used in our service see the removing your content section to learn why and how we might remove user generated content from our service
30,Google Terms of Service,if you think someone is infringing your intellectual property right you can send u notice of the infringement and we ll take appropriate action for example we suspend or close the google account of repeat copyright infringers a described in our copyright help center google content
31,Google Terms of Service,some of our service include content that belongs to google for example many of the visual illustration you see in google map you may use google content a allowed by these term and any service specific additional term but we retain any intellectual property right that we have in our content don remove obscure or alter any of our branding logo or legal notice if you want to use our branding or logo please see the google brand permission page other content
32,Google Terms of Service,finally some of our service give you access to content that belongs to other people or organization for example store owner description of their own business or newspaper article displayed in google news you may not use this content without that person or organization permission or a otherwise allowed by law the view expressed in other people or organization content are theirs and don necessarily reflect google view software in google service
33,Google Terms of Service,some of our service include downloadable software we give you permission to use that software a part of the service the license we give you is worldwide which mean it valid anywhere in the world non exclusive which mean that we can license the software to others royalty free which mean there are no fee for this license personal which mean it doesn extend to anyone else non assignable which mean you re not allowed to assign the license to anyone else
34,Google Terms of Service,some of our service include software that offered under open source license term that we make available to you sometimes there are provision in the open source license that explicitly override part of these term so please be sure to read those license
35,Google Terms of Service,you may not copy modify distribute sell or lease any part of our service or software also you may not reverse engineer or attempt to extract any of our source code unless you have our written permission or applicable law let you do so
36,Google Terms of Service,when service requires or includes downloadable software that software sometimes update automatically on your device once new version or feature is available some service let you adjust your automatic update setting in case of problem or disagreement
37,Google Terms of Service,by law you have the right to 1 certain quality of service and 2 way to fix problem if thing go wrong these term don limit or take away any of those right for example if you re consumer then you continue to enjoy all legal right granted to consumer under applicable law warranty
38,Google Terms of Service,we provide our service using reasonable skill and care if we don meet the quality level described in this warranty you agree to tell u and we ll work with you to try to resolve the issue disclaimer
39,Google Terms of Service,the only commitment we make about our service including the content in the service the specific function of our service or their reliability availability or ability to meet your need are 1 described in the warranty section 2 stated in the service specific additional term or 3 provided under applicable law we don make any other commitment about our service
40,Google Terms of Service,and unless required by law we don provide implied warranty such a the implied warranty of merchantability fitness for particular purpose and non infringement liabilitiesfor all user
41,Google Terms of Service,these term only limit our responsibility a allowed by applicable law specifically these term don limit google liability for death or personal injury fraud fraudulent misrepresentation gross negligence or willful misconduct
42,Google Terms of Service,other than the right and responsibility described in this section in case of problem or disagreement google won be responsible for any other loss unless they re caused by our breach of these term or service specific additional term for business user and organization only
43,Google Terms of Service,if you re business user or organization then to the extent allowed by applicable law you ll indemnify google and it director officer employee and contractor for any third party legal proceeding including action by government authority arising out of or relating to your unlawful use of the service or violation of these term or service specific additional term this indemnity cover any liability or expense arising from claim loss damage judgment fine litigation cost and legal fee google won be responsible for the following liability loss of profit revenue business opportunity goodwill or anticipated saving indirect or consequential loss punitive damage google total liability arising out of or relating to these term is limited to the greater of 1 u 500 or 2 125 of the fee that you paid to use the relevant service in the 12 month before the breach
44,Google Terms of Service,if you re legally exempt from certain responsibility including indemnification then those responsibility don apply to you under these term for example the united nation enjoys certain immunity from legal obligation and these term don override those immunity taking action in case of problem
45,Google Terms of Service,before taking action a described below we ll provide you with advance notice when reasonably possible describe the reason for our action and give you an opportunity to fix the problem unless we reasonably believe that doing so would cause harm or liability to user third party or google violate the law or legal enforcement authority order compromise an investigation compromise the operation integrity or security of our service removing your content
46,Google Terms of Service,if we reasonably believe that any of your content 1 breach these term service specific additional term or policy 2 violates applicable law or 3 could harm our user third party or google then we reserve the right to take down some or all of that content in accordance with applicable law example include child pornography content that facilitates human trafficking or harassment and content that infringes someone else intellectual property right suspending or terminating your access to google service
47,Google Terms of Service,google reserve the right to suspend or terminate your access to the service or delete your google account if any of these thing happen you materially or repeatedly breach these term service specific additional term or policy we re required to do so to comply with legal requirement or court order we reasonably believe that your conduct cause harm or liability to user third party or google for example by hacking phishing harassing spamming misleading others or scraping content that doesn belong to you
48,Google Terms of Service,if you believe your google account ha been suspended or terminated in error you can appeal
49,Google Terms of Service,of course you re always free to stop using our service at any time if you do stop using service we appreciate knowing why so that we can continue improving our service settling dispute governing law and court
50,Google Terms of Service,for information about how to contact google please visit our contact page
51,Google Terms of Service,california law will govern all dispute arising out of or relating to these term service specific additional term or any related service regardless of conflict of law rule these dispute will be resolved exclusively in the federal or state court of santa clara county california usa and you and google consent to personal jurisdiction in those court
52,Google Terms of Service,to the extent that applicable local law prevents certain dispute from being resolved in california court then you can file those dispute in your local court likewise if applicable local law prevents your local court from applying california law to resolve these dispute then these dispute will be governed by the applicable local law of your country state or other place of residence about these term
53,Google Terms of Service,by law you have certain right that can be limited by contract like these term of service these term are in no way intended to restrict those right
54,Google Terms of Service,these term describe the relationship between you and google they don create any legal right for other people or organization even if others benefit from that relationship under these term
55,Google Terms of Service,we want to make these term easy to understand so we ve used example from our service but not all service mentioned may be available in your country
56,Google Terms of Service,if these term conflict with the service specific additional term the additional term will govern for that service
57,Google Terms of Service,if it turn out that particular term is not valid or enforceable this will not affect any other term
58,Google Terms of Service,if you don follow these term or the service specific additional term and we don take action right away that doesn mean we re giving up any right that we may have such a taking action in the future
59,Google Terms of Service,we may update these term and service specific additional term 1 to reflect change in our service or how we do business for example when we add new service feature technology pricing or benefit or remove old one 2 for legal regulatory or security reason or 3 to prevent abuse or harm
60,Google Terms of Service,if we materially change these term or service specific additional term we ll provide you with reasonable advance notice and the opportunity to review the change except 1 when we launch new service or feature or 2 in urgent situation such a preventing ongoing abuse or responding to legal requirement if you don agree to the new term you should remove your content and stop using the service you can also end your relationship with u at any time by closing your google account definitionsaffiliate
61,Google Terms of Service,an entity that belongs to the google group of company which mean google llc and it subsidiary including the following company that provide consumer service in the eu google ireland limited google commerce ltd and google dialer inc business user
62,Google Terms of Service,an individual or entity who is not consumer see consumer consumer
63,Google Terms of Service,an individual who us google service for personal non commercial purpose outside of their trade business craft or profession see business user copyright
64,Google Terms of Service,a legal right that allows the creator of an original work such a blog post photo or video to decide if and how that original work may be used by others disclaimer
65,Google Terms of Service,a statement that limit someone legal responsibility eu platform to business regulation
66,Google Terms of Service,the regulation eu 2019 1150 on promoting fairness and transparency for business user of online intermediation service indemnify or indemnity
67,Google Terms of Service,an individual or organization contractual obligation to compensate the loss suffered by another individual or organization from legal proceeding such a lawsuit intellectual property right ip right
68,Google Terms of Service,right over the creation of person mind such a invention patent right literary and artistic work copyright design design right and symbol name and image used in commerce trademark ip right may belong to you another individual or an organization liability
69,Google Terms of Service,loss from any type of legal claim whether the claim is based on contract tort including negligence or other reason and whether or not those loss could have been reasonably anticipated or foreseen organization
70,Google Terms of Service,a legal entity such a corporation non profit or school and not an individual person service
71,Google Terms of Service,google service that are subject to these term are the product and service listed at http policy google com term service specific including google apps and site like search and map platform like google play integrated service like map embedded in other company apps or site device like google home trademark
72,Google Terms of Service,symbol name and image used in commerce that are capable of distinguishing the good or service of one individual or organization from those of another warranty
73,Google Terms of Service,an assurance that product or service will perform to certain standard your content
74,Google Terms of Service,thing that you write upload submit store send receive or share with google using our service such a doc sheet and slide you create blog post you upload through blogger review you submit through map video you store in drive email you send and receive through gmail picture you share with friend through photo travel itinerary that you share with google
