ID,Vendor,Text
19,Lastpass Terms of Service,4 1 your content you retain all right to your content defined below and we do not own or license your content we may use modify reproduce and distribute your content in order to provide and operate the service you warrant that you have the right to upload or otherwise share content with u and ii your uploading or processing of your content in the context of our service doe not infringe on any right of any third party each party agrees to apply reasonable technical organizational and administrative security measure to keep content protected in accordance with industry standard we will not view access or process any of your content except a authorized or instructed by you or your user in this agreement or in any other agreement between the party or a required to comply with our policy applicable law or governmental request you agree to comply with all legal duty applicable to you a data controller by virtue of the submission of your content within the service if your content including any personal data a defined under applicable law which includes but is not limited to the general data protection regulation eu 2016 679 or gdpr and data protection law of the european union european economic area switzerland collectively the eea and the united kingdom and is processed by u a data processor acting on your behalf in your capacity a data controller we will use and process your content in order to provide the service and fulfill our obligation under the agreement and in accordance with your instruction a represented in this agreement notwithstanding anything to the contrary this section 4 1 express the entirety of our obligation with respect to your content content mean any file document recording chat log transcript and similar data that we maintain on your or your user behalf a well a any other information you or your user may upload to your service account in connection with the service
20,Lastpass Terms of Service,4 2 your account you are solely responsible for all use of the service by you and your user ii maintaining lawful basis for the collection use processing and transfer of content and iii providing notice or obtaining consent a legally required in connection with the service we do not send email asking for your usernames or password and to keep your account secure you should keep all usernames and password confidential we are not liable for any loss that you may incur if third party us your password or account we may suspend the service or terminate the agreement if you your user or attendee are using the service in manner that is likely to cause harm to u you agree to notify u immediately and terminate any unauthorized access to the service or other security breach
21,Lastpass Terms of Service,compliance with law in connection with the performance access and use of the service under the agreement each party agrees to comply with all applicable law rule and regulation including but not limited to export privacy and data protection law and regulation each party represents that it is not named on any s government denied party list further customer shall not permit it user to access or use any service or content in u embargoed country or in violation of any s export law or regulation if necessary and in accordance with applicable law we will cooperate with local state federal and international government authority with respect to the service notwithstanding any other provision in these term we may immediately terminate the agreement for noncompliance with applicable law
22,Lastpass Terms of Service,warranty we warrant that the service will conform to the service description under normal use we do not represent or warrant that the use of our service will be timely uninterrupted or error free or operate in combination with any specific hardware software system or data ii our service will meet your requirement or iii all error or defect will be corrected use of the service is at your sole risk our entire liability and your exclusive remedy under this warranty will be at our sole option and subject to applicable law to provide conforming service or to terminate the non conforming service or the applicable order and provide pro rated refund of any prepaid fee from the date you notify u of the non conformance through the end of the remaining term to the extent permitted by applicable law we disclaim all other warranty and condition whether express implied statutory or otherwise including any express or implied warranty of merchantability satisfactory quality title fitness for particular purpose and non infringement some jurisdiction do not allow the exclusion of certain warranty and condition therefore some of the above exclusion may not apply to customer located in those jurisdiction
23,Lastpass Terms of Service,indemnification you will indemnify and defend u against any third party claim resulting from breach of section 1 2 or 4 or alleging that any of your content infringes upon any patent or copyright or violates trade secret of any party and you agree to pay reasonable attorney fee court cost damage finally awarded or reasonable settlement cost with respect to any such claim we will promptly notify you of any claim and cooperate with you in defending the claim you will reimburse u for reasonable expense incurred in providing any cooperation or assistance you will have full control and authority over the defense and settlement of any claim except that any settlement requiring u to admit liability requires prior written consent not to be unreasonably withheld or delayed and ii we may join in the defense with our own counsel at our own expense
24,Lastpass Terms of Service,limitation on liability
25,Lastpass Terms of Service,8 1 limitation on indirect liability neither party will be liable to the other party or to any other person for any indirect special consequential or incidental loss exemplary or other such damage including without limitation damage arising out of or relating to loss of data ii loss of income iii loss of opportunity iv lost profit or cost of recovery however caused and based on any theory of liability including but not limited to breach of contract tort including negligence or violation of statute whether or not such party ha been advised of the possibility of such damage some jurisdiction do not allow limitation or exclusion of liability for incidental or consequential damage so some of the above limitation may not apply
26,Lastpass Terms of Service,8 2 limitation on amount of liability except for your breach of section 1 2 or 4 and your indemnification obligation and to the extent permitted by applicable law the total cumulative liability of either party and their respective licensors and supplier arising out of this agreement is limited to the sum of the amount paid for the applicable service during the 12 month immediately preceding the incident giving rise to the liability the foregoing doe not limit your obligation to pay any undisputed fee and other amount due under any order
27,Lastpass Terms of Service,additional term
28,Lastpass Terms of Service,9 1 supplemental data processing addendum if you are located in or are subject to the applicable law of the eea and or the united kingdom including the gdpr you may complete logmein data processing addendum dpa online at http www logmeininc com trust dpa additional information about logmein privacy security and sub processor disclosure can be found at http www logmeininc com trust
29,Lastpass Terms of Service,9 2 free service and trial your right to access and use any free service is not guaranteed for any period of time and we reserve the right in our sole discretion to limit or terminate your use of any free version of any service by any individual or entity if you are using the service on trial or promotional basis trial period your trial period and access to the service will terminate at the end of the trial period stated in your order or ii if no date is specified 30 day after your initial access to the service iii or upon your conversion to subscription during the trial period to the extent permitted by law we provide the service a is and without warranty or indemnity and all other term otherwise apply we may modify or discontinue any trial or promotion at any time without notice
30,Lastpass Terms of Service,9 3 third party feature service may provide the capability for you to link to or integrate with third party site or application third party service we are not responsible for and do not endorse third party service you have sole discretion whether to purchase or connect to any third party service and your use is governed solely by the term for those third party service
31,Lastpass Terms of Service,9 4 beta service we may offer you access to beta service that are being provided prior to general release but we do not make any guarantee that these service will be made generally available beta service you understand and agree that the beta service may contain bug error and other defect and use of the beta service is at your sole risk you acknowledge that your use of beta service is on voluntary and optional basis and we have no obligation to provide technical support and may discontinue provision of beta service at any time in our sole discretion and without prior notice to you these beta service are offered a is and to the extent permitted by applicable law we disclaim any liability warranty indemnity and condition whether express implied statutory or otherwise if you are using beta service you agree to receive related correspondence and update from u and acknowledge that opting out may result in cancellation of your access to the beta service if you provide feedback feedback about the beta service you agree that we own any feedback that you share with u for the beta service only these term supersede any conflicting term and condition in the agreement but only to the extent necessary to resolve conflict
32,Lastpass Terms of Service,9 5 copyright if you believe that our service have been used in way that constitutes copyright infringement you should follow the process outlined here http www logmeininc com legal dmca
33,Lastpass Terms of Service,9 6 no class action you may only resolve dispute with u on an individual basis and you agree not to bring or participate in any class consolidated or representative action against u or any of our employee or affiliate
34,Lastpass Terms of Service,9 7 security emergency if we reasonably determine that the security of our service or infrastructure may be compromised due to hacking attempt denial of service attack or other malicious activity we may temporarily suspend the service and we will take action to promptly resolve any security issue we will notify you of any suspension or other action taken for security reason
35,Lastpass Terms of Service,9 8 high risk use you understand that the service are not designed or intended for use during high risk activity which include but are not limited to use in hazardous environment requiring fail safe control weapon system aircraft navigation control or communication system and or life support system
36,Lastpass Terms of Service,9 9 recording certain service provide functionality that allows you to record audio and data shared during session you are solely responsible for complying with all applicable law in the relevant jurisdiction while using recording functionality we disclaim all liability for your recording of audio or shared data and you agree to hold u harmless from damage or liability related to the recording of any audio or data
37,Lastpass Terms of Service,9 10 assignment neither party may assign it right or delegate it duty under the agreement either in whole or in part without the other party prior written consent which shall not be unreasonably withheld except that either party may assign the agreement to an affiliated entity or a part of corporate reorganization consolidation merger acquisition or sale of all or substantially all of it business or asset to which this agreement relates any attempted assignment without consent will be void the agreement will bind and inure to the benefit of each party successor or assigns
38,Lastpass Terms of Service,9 11 notice notice must be sent by personal delivery overnight courier or registered or certified mail we may also provide notice to the email last designated on your account electronically via posting on our website in product notice or our self service portal or administrative center unless specified elsewhere in this agreement notice should be sent to u at the address for your applicable contracting entity with copy to our legal department 320 summer street boston massachusetts 02210 usa and we will send notice to the address last designated on your account notice is given upon personal delivery for overnight courier on the second business day after notice is sent for registered or certified mail on the fifth business day after notice is sent for email when the email is sent or if posted electronically upon posting
39,Lastpass Terms of Service,9 12 regional term if you are located in region outside the united state and are purchasing the jive and or gotoconnect service additional term specific to your region a set forth in our regional supplement at http www logmeininc com legal regional supplement shall apply to your use of the service and shall be considered part of these term
40,Lastpass Terms of Service,9 13 entire agreement order of precedence the agreement including any applicable dpa set forth the entire agreement between u relating to the service and supersedes all prior and contemporaneous oral and written agreement except a otherwise permitted if there is conflict between an executed order these term the dpa if applicable and the service description the conflict will be resolved in that order but only for the specific service described in the applicable order nothing contained in any document submitted by you will add to or otherwise modify the agreement we may update the term from time to time which will be identified by the last updated date and may be reviewed at http www logmeininc com legal term and condition your continued access to and use of the service constitutes your acceptance of the then current term
41,Lastpass Terms of Service,9 14 general term if any term of this agreement is not enforceable this will not affect any other term both party are independent contractor and nothing in this agreement creates partnership agency fiduciary or employment relationship between the party no person or entity not party to the agreement will be third party beneficiary our authorized distributor do not have the right to modify the agreement or to make commitment binding on u failure to enforce any right under the agreement will not waive that right unless otherwise specified remedy are cumulative the agreement may be agreed to online or executed by electronic signature and in one or more counterpart no party will be responsible for any delay or failure to perform under the agreement due to force majeure event g natural disaster terrorist activity activity of third party service provider labor dispute and act of government and act beyond party reasonable control but only for so long a those condition persist
42,Lastpass Terms of Service,9 15 contracting party choice of law and location for resolving dispute the logmein contracting entity contact information and governing law for your use of the service will depend on where you are and the specific service you have ordered a set forth here http www logmeininc com legal contracting entity last updated march 2020 2020 v1
