ID,Vendor,Text
29,Website Terms of Service,you acknowledge and agree that apple may preserve any transmittal or communication by you with apple through the site or any service offered on or through the site and may also disclose such data if required to do so by law or apple determines that such preservation or disclosure is reasonably necessary to 1 comply with legal process 2 enforce these term of use 3 respond to claim that any such data violates the right of others or 4 protect the right property or personal safety of apple it employee user of or visitor to the site and the public
30,Website Terms of Service,you agree that apple may in it sole discretion and without prior notice terminate your access to the site and or block your future access to the site if we determine that you have violated these term of use or other agreement or guideline which may be associated with your use of the site you also agree that any violation by you of these term of use will constitute an unlawful and unfair business practice and will cause irreparable harm to apple for which monetary damage would be inadequate and you consent to apple obtaining any injunctive or equitable relief that apple deems necessary or appropriate in such circumstance these remedy are in addition to any other remedy apple may have at law or in equity
31,Website Terms of Service,you agree that apple may in it sole discretion and without prior notice terminate your access to the site for cause which includes but is not limited to 1 request by law enforcement or other government agency 2 request by you self initiated account deletion 3 discontinuance or material modification of the site or any service offered on or through the site or 4 unexpected technical issue or problem
32,Website Terms of Service,if apple doe take any legal action against you a result of your violation of these term of use apple will be entitled to recover from you and you agree to pay all reasonable attorney fee and cost of such action in addition to any other relief granted to apple you agree that apple will not be liable to you or to any third party for termination of your access to the site a result of any violation of these term of use
33,Website Terms of Service,governing law dispute resolution you agree that all matter relating to your access to or use of the site including all dispute will be governed by the law of the united state and by the law of the state of california without regard to it conflict of law provision you agree to the personal jurisdiction by and venue in the state and federal court in santa clara county california and waive any objection to such jurisdiction or venue the preceding provision regarding venue doe not apply if you are consumer based in the european union if you are consumer based in the european union you may make claim in the court of the country where you reside any claim under these term of use must be brought within one 1 year after the cause of action arises or such claim or cause of action is barred claim made under the separate term and condition of purchase for good and service are not subject to this limitation no recovery may be sought or received for damage other than out of pocket expense except that the prevailing party will be entitled to cost and attorney fee in the event of any controversy or dispute between apple and you arising out of or in connection with your use of the site the party shall attempt promptly and in good faith to resolve any such dispute if we are unable to resolve any such dispute within reasonable time not to exceed thirty 30 day then either party may submit such controversy or dispute to mediation if the dispute cannot be resolved through mediation then the party shall be free to pursue any right or remedy available to them under applicable law
34,Website Terms of Service,void where prohibited apple administers and operates the www apple com site from it location in cupertino california usa other apple site may be administered and operated from various location outside the united state although the site is accessible worldwide not all feature product or service discussed referenced provided or offered through or on the site are available to all person or in all geographic location or appropriate or available for use outside the united state apple reserve the right to limit in it sole discretion the provision and quantity of any feature product or service to any person or geographic area any offer for any feature product or service made on the site is void where prohibited if you choose to access the site from outside the united state you do so on your own initiative and you are solely responsible for complying with applicable local law
35,Website Terms of Service,miscellaneous you may not use or export or re export any content or any copy or adaptation of such content or any product or service offered on the site in violation of any applicable law or regulation including without limitation united state export law and regulation
36,Website Terms of Service,if any of the provision of these term of use are held by court or other tribunal of competent jurisdiction to be void or unenforceable such provision shall be limited or eliminated to the minimum extent necessary and replaced with valid provision that best embodies the intent of these term of use so that these term of use shall remain in full force and effect these term of use constitute the entire agreement between you and apple with regard to your use of the site and any and all other written or oral agreement or understanding previously existing between you and apple with respect to such use are hereby superseded and cancelled other than a provided in purchase agreement you enter into with apple apple will not accept any counter offer to these term of use and all such offer are hereby categorically rejected apple failure to insist on or enforce strict performance of these term of use shall not be construed a waiver by apple of any provision or any right it ha to enforce these term of use nor shall any course of conduct between apple and you or any other party be deemed to modify any provision of these term of use these term of use shall not be interpreted or construed to confer any right or remedy on any third party
37,Website Terms of Service,apple provides access to apple international data and therefore may contain reference or cross reference to apple product program and service that are not announced in your country such reference doe not imply that apple in your country intends to announce such product program or service
38,Website Terms of Service,feedback and information any feedback you provide at this site shall be deemed to be non confidential apple shall be free to use such information on an unrestricted basis
39,Website Terms of Service,the information contained in this web site is subject to change without notice copyright 1997 2009 apple inc all right reserved apple inc one apple park way cupertino ca 95014 usa
40,Website Terms of Service,updated by the apple legal team on nov 20 2009
