ID,Vendor,Text
22,Wikipedia Terms of Use,certain activity whether legal or illegal may be harmful to other user and violate our rule and some activity may also subject you to liability therefore for your own protection and for that of other user you may not engage in such activity on our site these activity include harassing and abusing others engaging in harassment threat stalking spamming or vandalism and transmitting chain mail junk mail or spam to other user violating the privacy of others infringing the privacy right of others under the law of the united state of america or other applicable law which may include the law where you live or where you view or edit content soliciting personally identifiable information for purpose of harassment exploitation violation of privacy or any promotional or commercial purpose not explicitly approved by the wikimedia foundation and soliciting personally identifiable information from anyone under the age of 18 for an illegal purpose or violating any applicable law regarding the health or well being of minor engaging in false statement impersonation or fraud intentionally or knowingly posting content that constitutes libel or defamation with the intent to deceive posting content that is false or inaccurate attempting to impersonate another user or individual misrepresenting your affiliation with any individual or entity or using the username of another user with the intent to deceive and engaging in fraud committing infringement infringing copyright trademark patent or other proprietary right under applicable law misusing our service for other illegal purpose posting child pornography or any other content that violates applicable law concerning child pornography posting or trafficking in obscene material that is unlawful under applicable law and using the service in manner that is inconsistent with applicable law engaging in disruptive and illegal misuse of facility posting or distributing content that contains any virus malware worm trojan horse malicious code or other device that could harm our technical infrastructure or system or that of our user engaging in automated us of the site that are abusive or disruptive of the service and have not been approved by the wikimedia community disrupting the service by placing an undue burden on project website or the network or server connected with project website disrupting the service by inundating any of the project website with communication or other traffic that suggests no serious intent to use the project website for it stated purpose knowingly accessing tampering with or using any of our non public area in our computer system without authorization and probing scanning or testing the vulnerability of any of our technical system or network unless all the following condition are met such action do not unduly abuse or disrupt our technical system or network such action are not for personal gain except for credit for your work you report any vulnerability to mediawiki developer or fix it yourself and you do not undertake such action with malicious or destructive intent
23,Wikipedia Terms of Use,paid contribution without disclosure these term of use prohibit engaging in deceptive activity including misrepresentation of affiliation impersonation and fraud a part of these obligation you must disclose your employer client and affiliation with respect to any contribution for which you receive or expect to receive compensation you must make that disclosure in at least one of the following way statement on your user page statement on the talk page accompanying any paid contribution or statement in the edit summary accompanying any paid contribution applicable law or community and foundation policy and guideline such a those addressing conflict of interest may further limit paid contribution or require more detailed disclosure wikimedia project community may adopt an alternative paid contribution disclosure policy if project adopts an alternative disclosure policy you may comply with that policy instead of the requirement in this section when contributing to that project an alternative paid contribution policy will only supersede these requirement if it is approved by the relevant project community and listed in the alternative disclosure policy page for more information please read our faq on disclosure of paid contribution
24,Wikipedia Terms of Use,we reserve the right to exercise our enforcement discretion with respect to the above term 5 password security
25,Wikipedia Terms of Use,you are responsible for safeguarding your own password and should never disclose it to any third party 6 trademark
26,Wikipedia Terms of Use,although you have considerable freedom for re use of the content on the project website it is important that at the wikimedia foundation we protect our trademark right so that we can protect our user from fraudulent impersonator because of this we ask that you please respect our trademark all wikimedia foundation trademark belong to the wikimedia foundation and any use of our trade name trademark service mark logo or domain name must be in compliance with these term of use and in compliance with our trademark policy 7 licensing of content
27,Wikipedia Terms of Use,to grow the common of free knowledge and free culture all user contributing to the project are required to grant broad permission to the general public to re distribute and re use their contribution freely so long a that use is properly attributed and the same freedom to re use and re distribute is granted to any derivative work in keeping with our goal of providing free information to the widest possible audience we require that when necessary all submitted content be licensed so that it is freely reusable by anyone who care to access it
28,Wikipedia Terms of Use,you agree to the following licensing requirement text to which you hold the copyright when you submit text to which you hold the copyright you agree to license it under creative common attribution sharealike 3 0 unported license cc by sa and gnu free documentation license gfdl unversioned with no invariant section front cover text or back cover text
29,Wikipedia Terms of Use,re user may comply with either license or both
30,Wikipedia Terms of Use,the only exception is if the project edition or feature requires different license in that case you agree to license any text you contribute under that particular license for example at the publication of this version of the term of use english wikinews mandate that all text content is licensed under the creative common attribution 2 5 generic license cc by 2 5 and doe not require dual license with gfdl
31,Wikipedia Terms of Use,please note that these license do allow commercial us of your contribution a long a such us are compliant with the term attribution attribution is an important part of these license we consider it giving credit where credit is due to author like yourself when you contribute text you agree to be attributed in any of the following fashion through hyperlink where possible or url to the article to which you contributed since each article ha history page that list all author and editor through hyperlink where possible or url to an alternative stable online copy that is freely accessible which conforms with the license and which provides credit to the author in manner equivalent to the credit given on the project website or through list of all author but please note that any list of author may be filtered to exclude very small or irrelevant contribution importing text you may import text that you have found elsewhere or that you have co authored with others but in such case you warrant that the text is available under term that are compatible with the cc by sa 3 0 license or a explained above another license when exceptionally required by the project edition or feature cc by sa content available only under gfdl is not permissible
32,Wikipedia Terms of Use,you agree that if you import text under cc by sa license that requires attribution you must credit the author in reasonable fashion where such credit is commonly given through page history such a wikimedia internal copying it is sufficient to give attribution in the edit summary which is recorded in the page history when importing the text the attribution requirement are sometimes too intrusive for particular circumstance regardless of the license and there may be instance where the wikimedia community decides that imported text cannot be used for that reason non text medium non text medium on the project are available under variety of different license that support the general goal of allowing unrestricted re use and re distribution when you contribute non text medium you agree to comply with the requirement for such license a described in our licensing policy and also comply with the requirement of the specific project edition or feature to which you are contributing also see the wikimedia common licensing policy for more information on contributing non text medium to that project no revocation of license except a consistent with your license you agree that you will not unilaterally revoke or seek invalidation of any license that you have granted under these term of use for text content or non text medium contributed to the wikimedia project or feature even if you terminate use of our service public domain content content that is in the public domain is welcome it is important however that you confirm the public domain status of the content under the law of the united state of america a well a the law of any other country a required by the specific project edition when you contribute content that is in the public domain you warrant that the material is actually in the public domain and you agree to label it appropriately re use re use of content that we host is welcome though exception exist for content contributed under fair use or similar exemption under copyright law any re use must comply with the underlying license
33,Wikipedia Terms of Use,when you re use or re distribute text page developed by the wikimedia community you agree to attribute the author in any of the following fashion through hyperlink where possible or url to the page or page that you are re using since each page ha history page that list all author and editor through hyperlink where possible or url to an alternative stable online copy that is freely accessible which conforms with the license and which provides credit to the author in manner equivalent to the credit given on the project website or through list of all author but please note that any list of author may be filtered to exclude very small or irrelevant contribution
34,Wikipedia Terms of Use,if the text content wa imported from another source it is possible that the content is licensed under compatible cc by sa license but not gfdl a described in importing text above in that case you agree to comply with the compatible cc by sa license and do not have the option to re license it under gfdl to determine the license that applies to the content that you seek to re use or re distribute you should review the page footer page history and discussion page
35,Wikipedia Terms of Use,in addition please be aware that text that originated from external source and wa imported into project may be under license that attache additional attribution requirement user agree to indicate these additional attribution requirement clearly depending on the project such requirement may appear for example in banner or other notation pointing out that some or all of the content wa originally published elsewhere where there are such visible notation re user should preserve them for any non text medium you agree to comply with whatever license under which the work ha been made available which can be discovered by clicking on the work and looking at the licensing section on it description page or reviewing an applicable source page for that work when re using any content that we host you agree to comply with the relevant attribution requirement a they pertain to the underlying license or license modification or addition to material that you re use when modifying or making addition to text that you have obtained from project website you agree to license the modified or added content under cc by sa 3 0 or later or a explained above another license when exceptionally required by the specific project edition or feature
36,Wikipedia Terms of Use,when modifying or making addition to any non text medium that you have obtained from project website you agree to license the modified or added content in accordance with whatever license under which the work ha been made available with both text content and non text medium you agree to clearly indicate that the original work ha been modified if you are re using text content in wiki it is sufficient to indicate in the page history that you made change to the imported text for each copy or modified version that you distribute you agree to include licensing notice stating which license the work is released under along with either hyperlink or url to the text of the license or copy of the license itself 8 dmca compliance
37,Wikipedia Terms of Use,the wikimedia foundation want to ensure that the content that we host can be re used by other user without fear of liability and that it is not infringing the proprietary right of others in fairness to our user a well a to other creator and copyright holder our policy is to respond to notice of alleged infringement that comply with the formality of the digital millennium copyright act dmca pursuant to the dmca we will terminate in appropriate circumstance user and account holder of our system and network who are repeat infringers
38,Wikipedia Terms of Use,however we also recognize that not every takedown notice is valid or in good faith in such case we strongly encourage user to file counter notification when they appropriately believe dmca takedown demand is invalid or improper for more information on what to do if you think dmca notice ha been improperly filed you may wish to consult the chilling effect website
39,Wikipedia Terms of Use,if you are the owner of content that is being improperly used on one of the project without your permission you may request that the content be removed under the dmca to make such request please email u at legalwikimedia org or snail mail our designated agent at this address
40,Wikipedia Terms of Use,alternatively you may make request to our community which often handle copyright issue faster and more effectively than prescribed under the dmca in that case you can post notice explaining your copyright concern for non exhaustive and non authoritative list of the relevant process for the different project edition look here before filing dmca claim you also have the option of sending an email to the community at infowikimedia org 9 third party website and resource
41,Wikipedia Terms of Use,you are solely responsible for your use of any third party website or resource although the project contain link to third party website and resource we do not endorse and are not responsible or liable for their availability accuracy or the related content product or service including without limitation any virus or other disabling feature nor do we have any obligation to monitor such third party content 10 management of website
42,Wikipedia Terms of Use,the community ha the primary role in creating and enforcing policy applying to the different project edition at the wikimedia foundation we rarely intervene in community decision about policy and it enforcement in an unusual case the need may arise or the community may ask u to address an especially problematic user because of significant project disturbance or dangerous behavior in such case we reserve the right but do not have the obligation to investigate your use of the service to determine whether violation of these term of use project edition policy or other applicable law or policy ha occurred or to comply with any applicable law legal process or appropriate governmental request detect prevent or otherwise address fraud security or technical issue or respond to user support request refuse disable or restrict access to the contribution of any user who violates these term of use ban user from editing or contributing or block user account or access for action violating these term of use including repeat copyright infringement take legal action against user who violate these term of use including report to law enforcement authority and manage otherwise the project website in manner designed to facilitate their proper functioning and protect the right property and safety of ourselves and our user licensors partner and the public
43,Wikipedia Terms of Use,in the interest of our user and the project in the extreme circumstance that any individual ha had his or her account or access blocked under this provision he or she is prohibited from creating or using another account on or seeking access to the same project unless we provide explicit permission without limiting the authority of the community the wikimedia foundation itself will not ban user from editing or contributing or block user account or access solely because of good faith criticism that doe not result in action otherwise violating these term of use or community policy
44,Wikipedia Terms of Use,the wikimedia community and it member may also take action when so allowed by the community or foundation policy applicable to the specific project edition including but not limited to warning investigating blocking or banning user who violate those policy you agree to comply with the final decision of dispute resolution body that are established by the community for the specific project edition such a arbitration committee these decision may include sanction a set out by the policy of the specific project edition
45,Wikipedia Terms of Use,especially problematic user who have had account or access blocked on multiple project edition may be subject to ban from all of the project edition in accordance with the global ban policy in contrast to board resolution or these term of use policy established by the community which may cover single project edition or multiple project edition like the global ban policy may be modified by the relevant community according to it own procedure
46,Wikipedia Terms of Use,the blocking of an account or access or the banning of user under this provision shall be in accordance with section 12 of these term of use 11 resolution and project policy
47,Wikipedia Terms of Use,the wikimedia foundation board of trustee release official policy from time to time some of these policy may be mandatory for particular project or project edition and when they are you agree to abide by them a applicable 12 termination
48,Wikipedia Terms of Use,though we hope you will stay and continue to contribute to the project you can stop using our service any time in certain hopefully unlikely circumstance it may be necessary for either ourselves or the wikimedia community or it member a described in section 10 to terminate part or all of our service terminate these term of use block your account or access or ban you a user if your account or access is blocked or otherwise terminated for any reason your public contribution will remain publicly available subject to applicable policy and unless we notify you otherwise you may still access our public page for the sole purpose of reading publicly available content on the project in such circumstance however you may not be able to access your account or setting we reserve the right to suspend or end the service at any time with or without cause and with or without notice even after your use and participation are banned blocked or otherwise suspended these term of use will remain in effect with respect to relevant provision including section 1 3 4 6 7 9 15 and 17 13 dispute and jurisdiction
49,Wikipedia Terms of Use,highlighted for emphasis
50,Wikipedia Terms of Use,we hope that no serious disagreement arise involving you but in the event there is dispute we encourage you to seek resolution through the dispute resolution procedure or mechanism provided by the project or project edition and the wikimedia foundation if you seek to file legal claim against u you agree to file and resolve it exclusively in state or federal court located in san francisco county california you also agree that the law of the state of california and to the extent applicable the law of the united state of america will govern these term of use a well a any legal claim that might arise between you and u without reference to conflict of law principle you agree to submit to the personal jurisdiction of and agree that venue is proper in the court located in san francisco county california in any legal action or proceeding relating to u or these term of use
51,Wikipedia Terms of Use,to ensure that dispute are dealt with soon after they arise you agree that regardless of any statute or law to the contrary any claim or cause of action you might have arising out of or related to use of our service or these term of use must be filed within the applicable statute of limitation or if earlier one 1 year after the pertinent fact underlying such claim or cause of action could have been discovered with reasonable diligence or be forever barred 14 disclaimer
52,Wikipedia Terms of Use,highlighted for emphasis
53,Wikipedia Terms of Use,at the wikimedia foundation we do our best to provide educational and informational content to very wide audience but your use of our service is at your sole risk we provide these service on an a is and a available basis and we expressly disclaim all express or implied warranty of all kind including but not limited to the implied warranty of merchantability fitness for particular purpose and non infringement we make no warranty that our service will meet your requirement be safe secure uninterrupted timely accurate or error free or that your information will be secure
54,Wikipedia Terms of Use,we are not responsible for the content data or action of third party and you release u our director officer employee and agent from any claim and damage known and unknown arising out of or in any way connected with any claim you have against any such third party no advice or information whether oral or written obtained by you from u or through or from our service creates any warranty not expressly stated in these term of use
55,Wikipedia Terms of Use,any material downloaded or otherwise obtained through your use of our service is done at your own discretion and risk and you will be solely responsible for any damage to your computer system or loss of data that result from the download of any such material you agree that we have no responsibility or liability for the deletion of or the failure to store or to transmit any content or communication maintained by the service we retain the right to create limit on use and storage at our sole discretion at any time with or without notice
56,Wikipedia Terms of Use,some state or jurisdiction do not allow the type of disclaimer in this section so they may not apply to you either in part or in full depending on the law 15 limitation on liability
57,Wikipedia Terms of Use,highlighted for emphasis the wikimedia foundation will not be liable to you or to any other party for any direct indirect incidental special consequential or exemplary damage including but not limited to damage for loss of profit goodwill use data or other intangible loss regardless of whether we were advised of the possibility of such damage in no event shall our liability exceed one thousand s dollar usd 1000 00 in aggregate in the case that applicable law may not allow the limitation or exclusion of liability or incidental or consequential damage the above limitation or exclusion may not apply to you although our liability will be limited to the fullest extent permitted by applicable law 16 modification to these term of use
58,Wikipedia Terms of Use,just a the wikimedia community input is essential for the growth and maintenance of the project we believe that community input is essential for these term of use to properly serve our user it is also essential for fair contract therefore we will provide these term of use a well a any substantial future revision of these term of use to the community for comment at least thirty 30 day before the end of the comment period if future proposed revision is substantial we will provide an additional 30 day for comment after posting translation of the proposed revision in at least three language selected at our discretion the community will be encouraged to translate the proposed revision in other language a appropriate for change for legal or administrative reason to correct an inaccurate statement or change in response to community comment we will provide at least three 3 day notice
59,Wikipedia Terms of Use,because it may be necessary to modify these term of use from time to time we will provide notice of such modification and the opportunity to comment via the project website and via notification on wikimediaannounce however we ask that you please periodically review the most up to date version of these term of use your continued use of our service after the new term of use become official following the notice and review period constitutes an acceptance of these term of use on your part for the protection of the wikimedia foundation and other user like yourself if you do not agree with our term of use you cannot use our service 17 other term
60,Wikipedia Terms of Use,these term of use do not create an employment agency partnership or joint venture relationship between you and u the wikimedia foundation if you have not signed separate agreement with u these term of use are the entire agreement between you and u if there is any conflict between these term of use and signed written agreement between you and u the signed agreement will control
61,Wikipedia Terms of Use,you agree that we may provide you with notice including those regarding change to the term of use by email regular mail or posting on project website
62,Wikipedia Terms of Use,if in any circumstance we do not apply or enforce any provision of these term of use it is not waiver of that provision
63,Wikipedia Terms of Use,you understand that unless otherwise agreed to in writing by u you have no expectation of compensation for any activity contribution or idea that you provide to u the community or the wikimedia project or project edition
64,Wikipedia Terms of Use,notwithstanding any provision to the contrary in these term of use we the wikimedia foundation and you agree not to modify the applicable term and requirement of any free license that is employed on the project or project edition when such free license is authorized by these term of use
65,Wikipedia Terms of Use,these term of use were written in english s while we hope that translation of these term of use are accurate in the event of any difference in meaning between the original english version and translation the original english version take precedence
66,Wikipedia Terms of Use,if any provision or part of provision of these term of use is found unlawful void or unenforceable that provision or part of the provision is deemed severable from these term of use and will be enforced to the maximum extent permissible and all other provision of these term of use will remain in full force and effect thank you
67,Wikipedia Terms of Use,we appreciate your taking the time to read these term of use and we are very happy to have you contributing to the project and using our service through your contribution you are helping to build something really big not only an important collection of collaboratively edited reference project that provides education and information to million who might otherwise lack access but also vibrant community of like minded and engaged peer focused on very noble goal
68,Wikipedia Terms of Use,these term of use went into effect on june 16 2014 previous version of the term term of use 2012 2014 effective from may 24 2012 until june 16 2014 term of use 2009 effective from 2009 until may 24 2012
69,Wikipedia Terms of Use,in the event of any difference in meaning between the original english version and translation the original english version take precedence retrieved from http foundation wikimedia org index php title terms_of_use en amp oldid 123089
